t_id,visitas,compartir,duracion,favorito
3714,404178,28650,368,4172
5794,465667,13057,169,9463
7977,734151,84167,261,148
7639,139749,66546,340,4729
1333,478189,76337,365,1853
8440,609692,63814,46,21
6255,285736,2728,557,5650
1578,626259,41336,341,2616
4800,884283,67858,,5620
2037,43295,17770,298,4539
8537,107646,83898,255,8748
4793,293511,98444,130,4263
4440,655310,92929,56,4174
1195,506388,48910,95,5545
9543,884468,39926,438,
5689,956865,32896,136,7874
4942,843214,38507,110,4557
1730,51298,15489,,8553
2261,528974,3091,142,1966
2841,349460,72059,231,9993
6311,711731,86831,92,7096
2113,38150,74008,592,5419
1219,889932,43998,162,8496
3259,570319,51956,364,3870
5599,127395,71082,555,452
7387,479480,1301,,9935
6137,134978,2619,265,9625
3220,751963,60991,273,3604
6259,584293,42529,153,5249
5436,850381,35169,235,6738
3816,870445,61625,319,4299
3890,148526,95104,414,
3716,770904,62071,261,7676
7557,992993,87214,44,1196
2142,484367,11276,426,
6962,926194,19159,75,8380
2976,50012,62591,281,287
7756,623370,96205,,1090
2040,543301,95907,498,164
6514,361492,18535,212,5549
7224,622029,81276,165,
2549,267204,80815,447,4299
4977,345122,92145,447,
9140,294714,59066,250,1896
2296,28201,29128,137,4255
5769,213339,58084,405,6003
3685,25958,47903,143,6198
2420,195899,16829,429,4933
7788,185921,31284,255,1283
530,346442,32977,696,3403
8166,343661,23001,401,
3203,659924,28403,319,2610
3891,626938,72187,147,3722
6235,434967,49127,341,1178
4965,906928,88480,188,3628
5380,512,29811,191,1144
7600,293783,57386,153,6839
6595,434767,28704,65,6474
2431,617965,96526,83,8135
441,853641,49819,33,7953
6767,660773,67159,268,6924
8026,684143,5881,134,7480
729,657745,87133,253,7182
5874,84793,85409,53,5583
6249,874338,47597,107,3384
659,540669,17913,296,6202
2759,150942,66090,367,6021
7364,446924,66562,,4781
8337,464298,65443,352,1050
731,785165,3873,603,1419
3270,509683,86991,224,5759
5514,101248,44785,538,525
6641,290269,10903,33,3573
3224,564649,96533,463,2396
2402,219017,35672,174,9276
7306,949479,13182,188,5436
9414,376068,42547,266,9188
9003,746183,65722,354,8923
721,959040,14800,4,2493
4399,504467,11533,100,6755
2098,599630,46726,,8215
6636,535437,32455,590,4651
4728,115045,72860,215,3559
3022,128284,5720,,4704
859,58943,34796,213,1024
1759,814928,11321,266,2571
8675,52619,70547,406,819
4635,833355,2023,,684
5929,225821,86063,732,9505
1699,791027,98963,360,236
1735,307343,1917,95,2625
7128,220817,46766,,2363
7427,311662,35926,301,4236
7566,621063,11049,616,811
2163,746298,72808,503,7108
5397,792096,91136,132,5210
9435,837880,73261,550,8812
5435,513972,54257,56,1058
3885,251885,28732,,4180
4856,529458,46558,106,3293
6447,580936,36129,630,7204
960,817229,62078,148,8894
7866,940083,95923,76,9543
3488,556442,55416,336,1212
1091,496136,36456,160,4939
5348,913614,40617,164,343
2791,648305,7033,250,2656
1032,69730,88040,239,1870
4710,703521,17304,364,236
10424,226914,12084,286,6735
618,938501,9957,140,2172
3774,799637,34180,414,4962
3585,242307,493,194,3293
459,35115,1780,154,7436
7342,732520,6947,123,3604
3850,7037,72270,178,2922
6177,232281,3787,317,264
9142,873509,93597,497,3239
1916,78910,56455,324,5118
9207,743921,82440,244,1994
8533,158646,57717,225,
7799,819680,64408,279,922
4251,220757,98858,95,1106
8152,810368,31462,274,6183
9346,946607,10476,332,5977
2525,347069,6519,174,2605
1370,531341,53711,230,5537
9370,639197,361,524,8141
5700,61158,18436,290,8179
2534,65963,10004,203,4133
1009,261904,22194,,8807
8601,841029,3736,270,9674
4761,201061,96942,,4898
1568,909777,48020,12,4853
175,233561,28199,110,7690
5586,836704,57899,171,1478
8393,901554,37642,79,6693
3135,448108,55128,503,4910
3116,783906,25354,275,1907
3352,904625,58458,186,9425
548,661193,81860,140,3302
3679,796901,7868,271,9506
6978,727087,47313,420,3925
6105,530571,12946,150,5719
4948,62701,52184,180,4660
5393,635887,31114,465,2553
1574,977280,1959,463,3248
2929,971842,93363,234,4322
9797,627316,19987,,6530
1110,600715,729,,4798
1626,422262,87228,69,9978
8955,582074,39599,352,
5879,893171,17004,14,5890
6508,10306,54808,288,7859
2159,208873,60665,167,2628
2183,694580,51697,82,8081
4032,469879,11368,128,9980
4132,221671,53532,268,
9605,787314,87626,25,3150
2360,974796,87758,,
6737,486878,36676,366,8478
4508,729824,80025,,2815
1679,627458,54778,562,9297
6774,964639,847,284,
2233,488564,98115,448,442
410,328981,99088,436,7562
3489,993896,,115,5268
4623,524632,59283,211,1209
2080,330679,34190,229,5502
10083,790804,51594,80,6236
3792,609037,19668,229,8766
2770,254791,,54,7552
9076,890110,6676,100,3214
221,816226,60492,84,5631
2766,611622,25555,271,1840
7266,43469,43367,59,5928
4622,565690,34444,504,857
8124,871956,81984,371,6352
620,847614,84156,290,
1656,674182,9219,433,5445
7534,989942,8978,,3529
6878,658692,94334,116,8903
1264,75781,21592,462,9538
6451,695513,74200,345,3841
4820,205122,71840,,5089
6470,210054,4765,212,576
6523,970599,39279,177,7663
7840,945148,34133,303,6966
1583,7981,35146,504,7965
2017,944629,98598,112,3041
3267,116424,88544,626,6727
1468,21603,46844,10,5247
4395,879721,79073,228,4989
8318,442959,52282,604,9762
5218,424385,73972,451,990
9270,680302,30791,390,
4982,719521,75904,236,3382
9666,375222,83793,276,7847
6583,265954,78266,366,4601
703,948769,46963,443,927
9846,540503,70067,366,880
10029,341721,59209,597,7812
8377,859582,2310,,5854
850,760549,64793,,5389
5039,778055,65547,224,1143
10313,431990,36977,79,4890
3507,171729,72585,248,7711
2529,259391,15646,,8087
2872,855170,34119,19,1235
9214,460651,29130,179,8341
6149,327704,23201,291,8926
8512,459208,33803,27,8872
9895,372247,72269,450,7555
651,503941,88296,570,8495
4090,238376,4778,395,2653
3337,852060,58900,290,6776
3796,315675,89651,297,6460
1221,542750,18952,111,363
6530,42792,35754,55,5276
3477,514195,31313,319,5982
4138,422353,25515,136,9022
7893,868898,39842,,9770
4822,587389,60109,252,2489
3752,454737,96105,294,5207
4615,874308,26358,168,4128
4082,183154,61348,409,5875
8388,583988,22224,66,3882
3066,942998,75519,,7506
1305,983063,88929,44,407
3085,998153,50,476,9110
5642,706372,27412,31,8369
2723,387160,85216,119,
4849,203522,54491,,1164
2879,251665,84953,,4197
2979,180978,58965,323,786
8848,279879,62646,403,3840
7066,185593,62743,247,4656
1088,872335,89754,223,1819
8301,766997,64423,39,1074
7572,16196,57956,117,7992
5178,553556,14368,349,5587
1906,834781,16950,198,5929
2046,584106,97706,92,8866
6627,975904,33584,229,4993
537,31966,91032,,4617
2990,856217,95394,562,83
3920,171114,80587,105,1967
10321,672725,71526,484,2409
1740,662032,78,,
5866,900321,80793,723,6817
873,20294,63755,47,3624
3909,353989,78840,146,172
8463,513986,20110,125,16
527,922581,57658,75,9093
1369,744032,6267,304,6248
7936,34404,92807,206,2932
5811,431524,56336,64,4425
617,326897,32360,140,7870
7973,559108,79630,250,2775
879,730591,42769,255,
4105,332360,870,258,9062
1828,878093,77297,259,9075
7606,909497,3092,705,5189
9306,181470,21298,204,7201
6811,414314,71852,377,9687
688,599151,82142,456,2254
10097,200201,4839,143,7111
7186,977442,59271,223,8673
8465,121828,45858,63,2571
9754,774386,4304,499,6605
2524,400050,19146,230,9686
5470,399909,56068,351,7268
540,832940,26275,329,6511
6075,775959,31047,501,
7300,448648,15787,216,6605
10382,983987,65060,354,7028
99,231294,98870,225,7104
6986,176350,90706,,7569
6366,455539,16375,345,7773
5034,17601,2890,352,1250
3396,356836,42344,70,3840
2398,321741,62550,716,3437
1322,382397,53990,339,2911
6824,417696,77228,288,1698
3535,479049,27663,473,15
9990,120482,44477,376,8183
8480,408799,14982,100,6340
7597,655692,48372,91,9351
808,,64919,121,3569
9182,731209,11727,293,4735
4284,980316,90639,416,8620
5073,202381,26978,415,1621
2587,695382,28851,469,4669
1893,124092,77227,342,1295
3102,978141,13498,421,4197
7368,809664,18521,358,9865
7964,626398,79497,468,4685
10111,879146,50721,126,4557
3922,189202,35601,225,6858
7642,727797,74698,614,7248
3833,609109,65101,265,7787
9172,106384,29332,368,6711
3917,939070,31577,,
8335,831977,98560,355,9014
4541,413374,28402,,9648
4081,865394,57586,169,6688
1335,10111,22927,68,5530
9326,672954,39364,403,9982
1664,687453,3369,306,8857
10397,15763,32390,293,6143
6753,274715,33720,218,6748
7388,392695,72764,190,8114
4594,178872,70009,264,8819
5245,339247,73544,,8477
978,839769,98387,58,6755
2771,959433,24038,149,4407
8257,275723,33630,48,8145
6685,406210,49877,169,5853
7094,110804,52792,152,5094
7691,628518,456,211,6706
5351,350475,14846,251,8150
1240,10404,79263,583,8659
6243,324590,68816,370,2202
614,987277,32767,78,6269
1567,298227,55318,64,
8642,624310,66683,455,675
5768,151512,82328,454,3510
7982,122897,58015,527,8045
6894,990210,37202,260,4531
5407,378892,446,311,6528
767,9951,27095,333,4305
10027,427170,82461,,9694
3795,52821,96324,,7753
3197,574548,46748,293,2895
5956,88098,80839,264,5782
1555,105150,28289,,1509
4367,490987,51109,,83
1495,700762,21553,156,8102
107,202618,62286,383,6484
7324,864068,31611,142,8151
9878,315318,24514,414,4055
262,83347,32349,,7244
6372,712650,20220,376,438
6379,657325,59490,319,4407
4384,318400,98935,,5783
2243,442461,96830,199,7820
52,260380,74311,347,8835
10519,359607,29799,218,632
7865,596670,26033,164,6143
4997,816617,26849,,1224
8668,456476,63857,405,9329
9308,900709,71528,462,6109
3361,643512,42933,420,657
3333,199123,48016,320,2955
4949,75431,87292,547,4437
7731,408170,59405,305,3810
5650,225023,85390,505,5374
2543,104004,,88,
4647,498456,47058,183,5947
77,106473,57147,412,3218
5400,478060,38239,179,7166
8705,569196,69320,141,1927
9544,757409,74065,53,1277
843,490310,15869,389,7087
6353,526827,26643,338,8838
206,2044,68943,,5155
4456,799019,53644,143,5151
7703,992974,80681,217,5132
1327,327945,59230,397,1058
10411,330854,8809,,5858
7148,618287,21895,308,196
7349,513578,66222,331,2341
7522,622846,92852,330,7581
5491,645914,92147,215,8512
10096,933050,43344,,2791
12,865635,73749,,2825
5474,591562,86116,396,5362
8368,791825,5874,240,729
8252,771421,52570,438,470
5658,47740,71643,252,6266
5737,722995,51908,257,9662
10398,471501,93350,346,1053
8083,530691,96870,,6367
10406,304969,8256,376,2475
10242,291320,27096,408,8219
6580,556340,43634,606,3276
10050,707136,58436,353,2653
7819,38545,28301,264,3978
8143,168833,73415,35,207
2160,92767,18944,223,6660
4892,353663,35810,,1134
4245,116223,80116,106,9515
3016,616317,53370,120,9970
10532,390947,81215,242,6846
1633,788201,38297,285,830
552,51162,15004,30,866
3320,299621,56511,134,2797
2265,884809,12056,207,
2148,490299,78807,,498
7999,102863,369,170,6256
665,85570,51721,151,8151
2091,436164,83135,120,941
4438,571713,72944,178,5914
2016,472699,24348,554,9936
1968,967566,62667,136,8370
5287,804005,35048,399,5547
9128,232506,86149,433,7238
9105,909918,83241,546,6151
3245,723909,763,153,3384
9779,523665,84787,,2090
7841,96763,38093,62,4791
7134,623491,88433,,5909
609,677379,15044,98,7819
1228,93464,95470,421,8115
9238,57726,64277,,3555
457,60325,56093,131,6695
8154,176677,4568,151,7957
5583,829300,46821,429,1354
2349,286375,95285,401,7817
10536,975995,1685,272,7820
1635,612343,1443,71,6323
5341,473284,71140,199,4905
7189,786596,41057,337,2276
6901,110936,94774,55,9026
5009,210305,23961,521,6718
6518,890848,93267,578,6990
9744,67589,55612,409,3221
6704,292333,12733,570,888
10423,693076,83473,89,9947
3072,696191,1251,61,
7763,949987,1314,55,9723
8478,779654,3524,39,1997
3297,185432,96116,12,1115
7021,84245,85544,486,2883
6371,876954,51639,30,3054
49,289897,39369,186,3249
8452,781452,87912,341,657
945,393659,70527,,4905
5862,733569,8307,468,121
5936,640571,64188,166,6070
6162,869940,17852,324,2407
3163,107027,40547,399,7186
4212,184461,60785,353,9404
6449,57253,55589,,2526
3668,559943,76992,,1213
8939,163544,59868,148,6953
9457,174133,3714,310,328
1157,39911,45777,217,3328
5734,324829,5527,,8808
1239,103016,77045,247,4386
4645,528576,20800,245,6025
2374,115497,50727,3,9656
1252,410786,15361,580,1766
7319,840613,81701,426,5004
3804,320974,25880,125,
3394,404340,69803,240,1682
2479,996078,95737,122,3829
261,181152,77448,65,5823
1521,371375,93998,490,5732
8006,890756,60330,362,3511
10299,235003,89600,167,3255
2477,924392,35330,86,1176
3358,449757,61140,60,2473
1119,153220,15819,161,
4704,381132,49157,312,5528
7237,297705,91033,43,1984
3537,875248,45580,104,7935
7909,508703,68305,395,3476
1454,504815,36486,264,623
6306,198090,89358,445,6193
7419,566247,80622,347,2847
3510,79629,81974,405,9676
7466,160280,10396,,7000
6985,708332,28103,473,6389
8774,235779,95304,378,6571
5824,548804,52003,414,3527
7057,455935,37401,,248
9104,557415,60542,,6462
1855,892478,2544,226,4480
2847,382159,66640,165,3149
4774,552920,89668,412,5142
622,614193,65228,245,5252
4391,585618,74493,136,4199
9740,970805,52915,54,9424
679,367265,47088,239,8110
466,783634,1883,257,5158
7181,588716,21071,817,
6164,505702,74750,257,584
6383,770643,88773,396,161
8488,784918,18218,474,4639
1254,233602,8050,477,1732
2135,935234,77151,268,5122
7246,911614,59770,175,5888
1540,768099,16147,565,8423
10062,31389,49416,39,5167
10071,871967,56029,,1253
152,238913,23862,189,1498
7616,316558,3275,146,8793
2468,818044,81333,,7715
6461,108371,18805,216,1109
8444,315038,28941,216,9367
8731,833747,9312,562,726
3265,441347,91488,367,8785
10151,616122,15082,199,5103
1415,70802,99512,422,3205
2172,267670,6443,192,5617
1698,599716,69637,100,8355
9109,583259,89600,802,4279
2125,303695,57621,313,3603
5771,371095,58920,229,
5111,812917,17818,313,7380
1291,189533,42885,289,7561
5980,602557,52056,316,5602
10132,755690,70095,19,5565
2957,20496,5947,272,7232
9728,385901,66545,252,7572
4461,620334,74191,148,4507
4874,560004,8019,147,8948
5932,965743,71232,75,568
6053,816499,91409,387,3310
4073,794672,60399,216,4876
884,497979,84951,14,2256
3449,781509,59879,139,7328
2920,606972,3915,183,
3699,899032,31029,,8360
5251,327194,89820,223,4918
3930,410310,9579,393,778
1536,874514,33303,237,
84,192441,77573,319,1248
1553,658315,96750,197,9991
4512,608392,14593,431,7248
6488,90189,71474,319,8049
518,566878,83293,202,7194
7311,396887,94519,188,3595
7396,896971,83436,256,9649
6417,627658,35322,16,942
3313,53867,11868,352,5808
8339,415956,19827,478,4324
8889,161597,68001,233,2715
2332,545858,67054,455,7223
287,768693,15107,146,3735
7220,677571,47628,211,
2146,156647,90454,134,8737
3583,747701,80356,84,4868
2109,963462,42654,444,3726
7371,358792,5321,291,97
10528,825456,8107,9,8552
9816,638939,59374,555,7312
9131,264343,54397,43,5624
9612,865593,16533,212,446
6883,790838,30801,411,5314
6987,15535,96944,259,2277
1514,234803,52316,198,3076
10422,634883,53292,358,2155
7254,630280,15310,141,2612
4989,16323,77186,190,1994
6515,187170,51468,489,6931
2177,98448,55729,423,4623
9479,434489,28098,43,653
2675,575529,16905,696,5763
1581,484969,51140,140,3177
1908,1314,54737,17,8877
2173,512115,83504,120,
7183,872866,73951,328,8574
9889,103392,93198,420,1746
8770,758771,86735,248,4133
2272,105410,77762,84,2299
2442,665419,63146,190,7042
5027,182012,57935,290,3209
4165,576447,76105,11,6227
7685,978888,37221,456,7031
9952,542189,96179,317,9033
3726,948795,81894,260,8160
7686,657979,96533,239,6575
5549,932692,87846,166,9000
2633,255253,63452,209,3356
4066,208564,20307,742,
325,937192,73332,13,7665
8778,346177,62396,319,
257,724960,12203,142,9917
9339,334711,97230,66,776
1462,5650,67412,442,4986
5357,131718,71027,455,6252
73,130426,95415,358,2866
414,613366,59442,279,1104
1576,859640,62109,204,3426
6304,893725,46836,,6640
9873,455056,67339,226,3976
10479,804464,31601,108,8187
2073,237860,13030,431,1872
5707,313569,60114,485,4843
8626,,81291,2,1313
5065,309249,86522,273,4200
2521,824673,42381,277,3222
4343,40491,95787,,5609
5498,553758,46585,,2379
3915,914563,96358,,6765
5679,451770,95876,99,7747
4447,520579,59117,118,5942
8839,543346,11325,,461
6832,124514,14488,49,5548
3356,163292,10496,412,5871
2435,235872,68186,308,4718
8106,636694,9715,534,5453
3553,918577,98603,206,2557
3992,470494,1254,74,2254
6033,358119,98699,215,3882
1312,308810,45045,383,6336
9192,592058,52304,367,3740
7413,793876,47919,,9069
1061,667466,85021,212,5322
7910,844620,34599,294,7996
6852,194592,13168,148,156
8058,668863,23252,129,1513
5690,97716,94879,228,6422
8943,351995,9619,469,7822
7320,773475,35182,380,7825
2566,511088,66742,315,6595
7370,441881,41715,158,3214
4039,646064,24119,600,6893
1886,244985,1385,237,4214
3261,615207,91386,7,4875
8548,67284,10534,248,8412
8302,370491,41079,183,8797
3459,538425,4341,218,8536
657,802542,74697,451,2424
5298,668888,61729,338,6442
3188,392564,69697,242,6801
5004,329260,61864,122,594
9606,688300,40303,285,1150
35,550101,91564,357,9067
646,261842,80662,259,304
6690,8973,155,308,5077
1529,431651,98415,267,9114
8213,173309,97766,197,1698
9970,527790,82530,8,8371
1622,979933,64520,408,9899
1485,214135,27683,258,7392
2915,531458,91556,,5913
1872,7824,91376,320,6709
5017,614424,89505,,308
4733,847643,41976,383,220
3542,157255,17361,293,2649
4307,902073,11028,250,6746
4845,,42394,,3903
10178,86923,15322,103,5350
1822,910600,13015,391,5085
6335,963753,52000,182,5013
8090,539874,81338,504,
2515,541722,54234,295,2948
4332,158039,89262,438,
6676,77451,60727,181,2605
4101,166520,30397,387,9283
5499,415788,26303,0,4231
4143,136447,74205,127,792
7405,985110,31897,144,1828
579,959546,58933,74,6078
8813,206712,43892,366,4270
442,248742,43606,216,2419
9341,790562,15557,78,1283
3711,184810,29144,431,6091
9404,454695,80096,190,266
4730,507980,48872,493,9937
1710,74932,20288,77,1785
7340,61095,3929,100,4036
7288,159995,29880,100,7623
7053,565707,31796,140,3080
10545,433159,24943,298,685
321,992921,42952,404,3812
4627,338471,97635,618,8547
754,470838,15431,59,8489
7780,566748,21038,239,7544
4850,31090,52641,157,7617
5308,66893,20010,297,8968
2275,727731,88641,327,7902
994,658081,20918,688,
8673,109612,,169,9694
1086,973139,89630,170,539
8405,863223,67022,172,9400
6226,840062,93287,405,774
4141,,2886,166,5296
835,370489,79938,305,6897
5118,123693,25346,,9743
2452,612442,53223,270,5326
7856,329432,75978,73,9181
7505,71207,82247,69,6691
3334,805313,50116,,9646
4873,300270,12328,,3490
4810,984833,366,715,9886
8996,958742,27384,389,7512
2836,134554,40586,253,6544
7653,301280,43009,,5097
3052,741880,71147,304,4155
1466,829350,14809,387,4682
10171,627740,8670,203,5940
314,839996,6407,615,6217
7422,45918,84330,614,
3502,723028,33183,359,9200
2511,378113,1065,496,9409
4013,233744,28703,481,363
333,526679,86597,361,7137
5062,255153,10156,,6628
36,777661,20468,116,7583
6564,84750,97231,482,8844
8061,293924,75847,,6776
6142,200358,34701,291,6158
105,688459,1675,425,884
6006,684465,67794,311,4552
8888,663941,66376,258,4347
1744,518377,8119,505,5970
1053,997839,17157,265,8537
9504,839722,83556,20,6788
6953,482226,26931,484,4218
1069,817887,68114,102,4810
7563,492968,61999,253,8092
4973,778338,63466,322,4172
3432,430624,5675,236,5747
7813,66588,27102,289,5013
9438,273816,61779,644,4731
1324,522026,68541,,9821
7184,217860,89150,120,1891
9805,618963,52749,345,1167
1666,358180,41955,538,6658
6150,629739,5655,281,
8087,928928,44025,186,7067
9786,291698,50674,113,7322
8968,30008,97526,513,2013
9576,349587,12559,104,
504,837606,56891,,2355
3290,542165,97699,279,2952
5989,412824,3878,293,2005
8672,65811,55892,401,8704
2801,773575,49622,379,6182
5780,187180,51208,58,278
8118,436898,5082,398,6687
10358,680191,55737,,525
1820,998179,70503,198,1880
3628,978666,82580,452,4045
1609,607712,24655,350,2305
2350,599381,91819,295,8477
5092,957922,83623,,2455
10551,729229,,185,4582
9566,108171,60326,141,3855
9745,791656,35451,,6086
946,907721,21697,209,7986
8729,447148,78220,478,7085
6884,816050,27815,277,9184
3486,629378,59470,,6877
3371,399356,63817,69,2614
976,799622,73590,297,7371
6209,877444,95339,281,3752
5644,633090,30855,,8707
8474,263846,43953,,4985
4752,371222,93383,25,6971
274,695102,60893,355,4524
3847,247220,57150,67,2070
5566,453947,2163,529,2023
1183,958253,29738,125,3250
3876,327331,16460,559,1381
6102,849994,84296,449,5052
1359,35303,53086,69,6726
9851,458556,27695,83,9051
5990,257395,38617,179,
9751,954700,90038,229,3697
7804,80733,479,,2732
1731,96021,64062,,5080
5550,264396,5077,160,16
8526,213077,55719,426,1683
8690,665821,3909,77,2030
10176,352555,58950,167,1132
710,110965,35019,123,4357
5738,816626,90674,551,4566
10008,918995,23505,,72
6059,685373,38799,,4926
4974,159063,65539,589,4405
5704,790659,13630,318,3138
4191,239192,82981,,591
6396,198508,24980,1,8880
9137,479990,21404,317,5958
7915,255662,18060,172,848
7995,604565,30349,113,746
7106,353339,41478,163,5658
2034,617760,71747,160,9724
7671,513862,49497,2,1892
2602,196089,37372,182,5019
6766,264171,56516,272,9994
8121,771925,26522,302,1438
392,752965,20160,50,7502
6165,696824,74254,459,5289
7985,549844,76857,366,1499
2870,360924,59611,55,4511
1414,355067,97506,155,8505
6158,39084,78703,239,4221
758,576084,40889,169,1580
8615,78801,29939,252,9856
7519,380056,92769,410,1954
888,639626,85565,142,5802
4480,528052,36318,,9106
1041,137017,72758,339,7415
1276,726389,57276,369,2059
9065,784534,84793,737,2158
7925,183531,17371,,5802
3603,205527,34578,123,7353
6971,608329,69815,403,1944
5930,20612,48572,,2451
376,762173,22365,227,
3504,627751,23414,386,9098
9483,460974,44041,,5714
242,258396,31770,154,7067
3384,778796,55845,182,5870
1741,869803,99912,93,3210
2668,935471,64087,398,712
593,832224,76545,87,9360
2373,673157,25704,308,4987
8285,283985,82504,322,1137
10261,104063,74275,,6152
8842,706312,90,88,996
3316,157274,61237,512,9618
5021,417861,11936,152,8910
1202,940532,53937,266,8709
7777,999684,25945,246,3731
3655,468431,50797,363,5577
9843,263191,51634,213,8673
5172,287646,52228,10,6152
4058,178217,79048,298,8659
9379,471602,44194,158,316
4084,825949,80705,238,6684
6945,121270,52356,160,8074
5193,781217,43562,281,685
5271,705123,19449,227,9771
3756,712381,81425,,3907
8450,537687,9779,429,3279
2023,497524,2490,35,2284
1683,641528,34231,423,8507
7078,288617,19624,,
8935,574247,97477,48,5635
8511,406988,78949,430,1381
106,799097,39709,219,8908
7874,788531,49279,36,7292
7491,50615,37003,302,1707
3797,35032,19272,99,213
6314,995812,35917,257,4819
2425,400037,75219,224,9265
6200,255681,18866,481,8099
532,835408,96926,212,3268
8116,741515,31235,345,2174
7487,883420,66283,337,1685
373,603346,87710,366,5809
4967,95221,33641,437,7508
2906,288122,18752,441,7229
306,801780,27251,141,4969
5661,699475,55866,483,965
8520,77586,73178,83,7044
8338,213906,5224,,5521
1554,926928,41223,123,3036
10523,79877,72700,512,2026
7651,982344,,527,5664
10221,147659,25955,244,8147
8769,233695,72958,109,4662
9422,184217,11989,421,6127
6125,567853,26577,593,1396
10353,777449,55362,138,4156
5740,794519,10627,,4049
3036,682213,64223,458,7830
2782,588379,55677,409,6400
5938,858229,94211,281,3170
9995,708124,40498,443,7844
1478,827994,24525,74,819
4531,971436,97272,318,8141
4616,337511,75998,446,
4402,24569,47121,111,4937
5343,733214,94721,349,9374
4124,71992,59015,158,5646
1045,193369,91428,374,3037
6697,940996,9096,584,8540
7279,602567,58073,238,
7215,726405,67672,513,5013
824,177673,15507,,4521
9353,435301,53632,43,3469
2760,43695,97025,236,9362
761,915579,60219,548,7218
1398,258502,97790,562,8017
8287,804583,8297,,4645
6929,508673,79461,82,544
1467,121543,15989,465,
4888,128051,64952,369,3885
6684,169764,93471,,1170
1511,580545,15525,312,4009
3568,908694,23000,281,3416
5548,829031,46384,148,5060
10047,854737,39026,395,6707
2885,787536,64357,144,5104
4903,219571,25848,,203
237,920249,63435,542,5598
1184,116914,9085,354,426
6254,363144,77269,315,5581
8899,512987,69454,161,8094
9562,830620,18907,167,6078
6199,582244,1705,229,
4309,261096,82811,251,2344
3735,928053,64350,426,8133
7644,566504,41006,,1293
1243,253400,74553,296,7903
8719,759185,4517,367,8716
1928,51258,88917,165,8553
9006,10359,894,74,4823
10386,332322,79686,398,1838
642,21517,13990,111,3448
1442,654083,27049,,1538
660,570487,68500,162,6326
480,163049,3415,388,4529
5164,543434,40366,,7583
5904,465789,36450,243,9732
10342,966191,17195,162,7513
629,757550,7847,416,5164
8743,897582,9617,309,
7969,238070,22298,135,3588
4575,219568,73848,140,3098
557,195370,24303,39,2745
470,433698,69699,53,3815
10290,176668,21504,363,1562
2491,512273,78160,391,2601
5318,169954,87373,598,3130
10049,82033,83781,375,338
9938,912368,90374,54,1844
6146,999864,26143,,6586
7632,724423,58524,214,6233
6502,381829,11821,250,326
6181,759795,10847,323,5816
5534,580555,99192,179,3057
7231,859247,91975,526,1680
7269,429055,92219,391,7622
2165,962399,75976,,5637
4846,713330,86472,262,9192
6848,563901,92336,448,2508
7198,998828,20069,352,6989
8050,85012,67550,418,3935
2659,72336,94887,423,4392
3199,363197,4456,28,525
2986,573684,60737,,8268
8313,267329,,478,5918
9395,73133,24734,,4072
5744,243021,44970,479,2568
3298,872987,46863,217,9576
10202,365754,91109,345,10
9252,718723,90519,20,4303
10319,163981,59997,340,9365
4153,606070,10110,313,6317
5042,787221,4409,146,3742
2927,690425,64686,485,5302
10249,87153,58319,136,1899
3875,863421,43480,468,9726
4346,51279,99462,231,7921
5647,876427,95481,485,3395
8349,337988,75694,101,2499
555,730865,69616,221,9571
3292,963420,1869,257,1889
5571,41842,89752,268,7121
7045,109874,27044,272,3394
9897,830427,5532,201,5171
3588,903113,49971,,7897
10399,390442,71772,67,8301
3515,677293,61910,272,9840
1572,677290,3870,518,6986
5669,885367,446,0,1228
8251,292370,42010,262,3671
8875,518407,12355,256,457
9373,236400,92302,361,9766
4640,693442,55058,121,5074
5558,934798,77502,478,4785
2903,814500,43765,154,6526
6747,994580,77469,,5991
9686,884902,65060,222,3593
9087,451310,92826,339,5246
2209,733875,37594,57,2474
422,933157,56917,509,8090
1956,505125,24403,441,7812
2474,626710,53852,286,1901
8072,554178,80575,351,6079
149,828930,64755,140,5468
4074,608248,99385,,5054
1873,437509,243,232,1975
8629,826902,82587,535,8361
4171,703543,30209,136,4068
565,967481,48004,239,8243
6202,521669,71002,23,1447
3734,955619,69277,392,3465
1999,954374,7289,,6599
1851,871759,40780,125,7124
1682,620333,14741,195,4090
7826,853849,94974,324,8977
8570,701276,33217,,5244
1365,237823,35814,336,9119
26,179298,14880,543,2278
10332,258102,99850,,2969
5958,223162,80775,64,3472
2038,873736,32237,173,485
10264,293339,46764,375,7895
6081,276227,28496,189,5777
2767,89580,38780,612,
6332,874935,33970,334,1601
8002,738761,84735,331,6855
8451,239767,65770,,5368
6185,796317,70339,560,8250
5269,207500,84649,52,6581
2271,387496,40310,312,5037
2013,395751,20774,,5427
1308,461551,51765,151,8952
9988,6509,79639,370,5631
4611,32270,19113,389,5352
1651,601599,13677,207,5007
774,236702,6503,287,141
9881,267552,10210,374,936
7068,449328,50321,,879
542,685764,70136,225,
6439,797292,9437,533,9813
6229,809244,18990,93,2230
3075,5389,8248,464,1064
5782,973766,70332,83,6975
6427,31767,11741,,6572
2563,197490,80337,311,9263
5069,703190,23061,221,2778
1031,277389,18065,335,3374
8841,958255,91713,253,8692
7767,502064,60234,182,7866
6070,304288,23057,91,749
4253,346124,2922,417,593
2865,206493,47201,169,754
4766,655393,58454,287,1126
434,275647,41024,435,1367
