,t_id,pais,idioma
4440,7094,Sudan,English
4441,7691,Mexico,English
4442,5351,Vietnam,English
4443,1240,Thailand,English
4444,6243,Mexico,English
4445,614,Sudan,English
4446,1567,Vietnam,English
4447,8642,Turkey,English
4448,5768,France,English
4449,7982,China,English
4450,6894,South Korea,English
4451,5407,Vietnam,English
4452,767,Brazil,English
4453,10027,Kenya,English
4454,3795,Algeria,English
4455,3197,Italy,English
4456,5956,Italy,English
4457,1555,Pakistan,English
4458,4367,Nigeria,English
4459,1495,France,English
4460,107,Indonesia,English
4461,7324,Bangladesh,English
4462,9878,Sudan,English
4463,262,Vietnam,English
4464,6372,Russia,English
4465,6379,Colombia,English
4466,4384,Spain,English
4467,2243,United Kingdom,English
4468,52,Nigeria,English
4469,10519,Brazil,English
4470,7865,South Africa,English
4471,4997,Myanmar,English
4472,8668,Indonesia,English
4473,9308,Egypt,English
4474,3361,Brazil,English
4475,3333,DR Congo,English
4476,4949,Germany,English
4477,7731,Philippines,English
4478,5650,China,English
4479,2543,Iran,English
4480,4647,Ukraine,English
4481,77,Brazil,English
4482,5400,Mexico,English
4483,8705,Vietnam,English
4484,9544,Egypt,English
4485,843,Kenya,English
4486,6353,Turkey,English
4487,206,Brazil,English
4488,4456,Ukraine,English
4489,7703,Tanzania,English
4490,1327,United Kingdom,English
4491,10411,India,English
4492,7148,China,English
4493,7349,Thailand,English
4494,7522,South Korea,English
4495,5491,Russia,English
4496,10096,United States,English
4497,12,France,English
4498,5474,United Kingdom,English
4499,8368,Bangladesh,English
4500,8252,Tanzania,English
4501,5658,South Korea,English
4502,5737,Indonesia,English
4503,10398,Tanzania,English
4504,8083,Vietnam,English
4505,10406,United Kingdom,English
4506,10242,Algeria,English
4507,6580,Germany,English
4508,10050,Sudan,English
4509,7819,Russia,English
4510,8143,Germany,English
4511,2160,United Kingdom,English
4512,4892,Germany,English
4513,4245,United States,English
4514,3016,Kenya,English
4515,10532,Argentina,English
4516,1633,Uganda,English
4517,552,Pakistan,English
4518,3320,Myanmar,English
4519,2265,Kenya,English
4520,2148,DR Congo,English
4521,7999,Myanmar,English
4522,665,South Africa,English
4523,2091,Japan,English
4524,4438,South Korea,English
4525,2016,Vietnam,English
4526,1968,Pakistan,English
4527,5287,Sudan,English
4528,9128,Nigeria,English
4529,9105,Ethiopia,English
4530,3245,Indonesia,English
4531,9779,Japan,English
4532,7841,Mexico,English
4533,7134,Uganda,English
4534,609,Myanmar,English
4535,1228,France,English
4536,9238,China,English
4537,457,Japan,English
4538,8154,Uganda,English
4539,5583,Germany,English
4540,2349,Bangladesh,English
4541,10536,Ukraine,English
4542,1635,Uganda,English
4543,5341,United States,English
4544,7189,Nigeria,English
4545,6901,South Korea,English
4546,5009,Italy,English
4547,6518,Sudan,English
4548,9744,India,English
4549,6704,Tanzania,English
4550,10423,Italy,English
4551,3072,Turkey,English
4552,7763,France,English
4553,8478,Germany,English
4554,3297,Uganda,English
4555,7021,Ukraine,English
4556,6371,Turkey,English
4557,49,Thailand,English
4558,8452,Italy,English
4559,945,Mexico,English
4560,5862,Spain,English
4561,5936,China,English
4562,6162,United Kingdom,English
4563,3163,Pakistan,English
4564,4212,Bangladesh,English
4565,6449,Iran,English
4566,3668,Argentina,English
4567,8939,Indonesia,English
4568,9457,Bangladesh,English
4569,1157,United Kingdom,English
4570,5734,Thailand,English
4571,1239,France,English
4572,4645,Bangladesh,English
4573,2374,China,English
4574,1252,South Korea,English
4575,7319,China,English
4576,3804,Iran,English
4577,3394,Iran,English
4578,2479,Colombia,English
4579,261,Ethiopia,English
4580,1521,Uganda,English
4581,8006,Indonesia,English
4582,10299,Tanzania,English
4583,2477,South Africa,English
4584,3358,United States,English
4585,1119,Vietnam,English
4586,4704,Spain,English
4587,7237,South Africa,English
4588,3537,Ukraine,English
4589,7909,Colombia,English
4590,1454,Italy,English
4591,6306,Myanmar,English
4592,7419,Mexico,English
4593,3510,Argentina,English
4594,7466,Nigeria,English
4595,6985,Philippines,English
4596,8774,Nigeria,English
4597,5824,Egypt,English
4598,7057,Uganda,English
4599,9104,Spain,English
4600,1855,Spain,English
4601,2847,Japan,English
4602,4774,Colombia,English
4603,622,DR Congo,English
4604,4391,Colombia,English
4605,9740,Ethiopia,English
4606,679,Turkey,English
4607,466,Thailand,English
4608,7181,Kenya,English
4609,6164,South Korea,English
4610,6383,Uganda,English
4611,8488,Uganda,English
4612,1254,Philippines,English
4613,2135,United States,English
4614,7246,United Kingdom,English
4615,1540,DR Congo,English
4616,10062,Thailand,English
4617,10071,Colombia,English
4618,152,Tanzania,English
4619,7616,Ethiopia,English
4620,2468,Japan,English
4621,6461,China,English
4622,8444,France,English
4623,8731,DR Congo,English
4624,3265,DR Congo,English
4625,10151,Thailand,English
4626,1415,Bangladesh,English
4627,2172,Sudan,English
4628,1698,South Africa,English
4629,9109,India,English
4630,2125,Algeria,English
4631,5771,Egypt,English
4632,5111,Argentina,English
4633,1291,Indonesia,English
4634,5980,Egypt,English
4635,10132,Spain,English
4636,2957,United States,English
4637,9728,Nigeria,English
4638,4461,France,English
4639,4874,Turkey,English
4640,5932,Iran,English
4641,6053,Japan,English
4642,4073,Algeria,English
4643,884,South Korea,English
4644,3449,Uganda,English
4645,2920,South Africa,English
4646,3699,Germany,English
4647,5251,Spain,English
4648,3930,Argentina,English
4649,1536,DR Congo,English
4650,84,Thailand,English
4651,1553,Russia,English
4652,4512,Pakistan,English
4653,6488,Indonesia,English
4654,518,Italy,English
4655,7311,Colombia,English
4656,7396,Brazil,English
4657,6417,Argentina,English
4658,3313,Italy,English
4659,8339,China,English
4660,8889,Ukraine,English
4661,2332,Indonesia,English
4662,287,Algeria,English
4663,7220,United States,English
4664,2146,Japan,English
4665,3583,Colombia,English
4666,2109,Brazil,English
4667,7371,Ukraine,English
4668,10528,Colombia,English
4669,9816,Sudan,English
4670,9131,United States,English
4671,9612,Argentina,English
4672,6883,Argentina,English
4673,6987,Vietnam,English
4674,1514,Colombia,English
4675,10422,Indonesia,English
4676,7254,France,English
4677,4989,Tanzania,English
4678,6515,United States,English
4679,2177,United Kingdom,English
4680,9479,Kenya,English
4681,2675,DR Congo,English
4682,1581,Turkey,English
4683,1908,Turkey,English
4684,2173,Italy,English
4685,7183,Thailand,English
4686,9889,Bangladesh,English
4687,8770,Uganda,English
4688,2272,Tanzania,English
4689,2442,Italy,English
4690,5027,Ukraine,English
4691,4165,Vietnam,English
4692,7685,Ukraine,English
4693,9952,Russia,English
4694,3726,Myanmar,English
4695,7686,Ukraine,English
4696,5549,India,English
4697,2633,Kenya,English
4698,4066,Bangladesh,English
4699,325,United States,English
4700,8778,United Kingdom,English
4701,257,Iran,English
4702,9339,Myanmar,English
4703,1462,Myanmar,English
4704,5357,Sudan,English
4705,73,Ukraine,English
4706,414,Egypt,English
4707,1576,Colombia,English
4708,6304,Mexico,English
4709,9873,South Africa,English
4710,10479,South Korea,English
4711,2073,Ethiopia,English
4712,5707,Argentina,English
4713,8626,Italy,English
4714,5065,Mexico,English
4715,2521,DR Congo,English
4716,4343,Japan,English
4717,5498,Iran,English
4718,3915,Mexico,English
4719,5679,Bangladesh,English
4720,4447,South Africa,English
4721,8839,Ukraine,English
4722,6832,Indonesia,English
4723,3356,Indonesia,English
4724,2435,United Kingdom,English
4725,8106,Russia,English
4726,3553,Russia,English
4727,3992,Uganda,English
4728,6033,Kenya,English
4729,1312,Indonesia,English
4730,9192,Tanzania,English
4731,7413,Egypt,English
4732,1061,South Korea,English
4733,7910,Myanmar,English
4734,6852,Argentina,English
4735,8058,DR Congo,English
4736,5690,Pakistan,English
4737,8943,Tanzania,English
4738,7320,France,English
4739,2566,Bangladesh,English
4740,7370,Kenya,English
4741,4039,Brazil,English
4742,1886,Indonesia,English
4743,3261,Colombia,English
4744,8548,Italy,English
4745,8302,South Korea,English
4746,3459,Pakistan,English
4747,657,Spain,English
4748,5298,Nigeria,English
4749,3188,Algeria,English
4750,5004,Indonesia,English
4751,9606,United States,English
4752,35,India,English
4753,646,Philippines,English
4754,6690,Mexico,English
4755,1529,South Africa,English
4756,8213,Ethiopia,English
4757,9970,Myanmar,English
4758,1622,Turkey,English
4759,1485,Nigeria,English
4760,2915,Turkey,English
4761,1872,Russia,English
4762,5017,Egypt,English
4763,4733,Philippines,English
4764,3542,Japan,English
4765,4307,India,English
4766,4845,Turkey,English
4767,10178,Sudan,English
4768,1822,Sudan,English
4769,6335,Japan,English
4770,8090,Colombia,English
4771,2515,Italy,English
4772,4332,Tanzania,English
4773,6676,India,English
4774,4101,Italy,English
4775,5499,United States,English
4776,4143,Nigeria,English
4777,7405,Thailand,English
4778,579,France,English
4779,8813,Russia,English
4780,442,Colombia,English
4781,9341,Ethiopia,English
4782,3711,Turkey,English
4783,9404,France,English
4784,4730,Kenya,English
4785,1710,Japan,English
4786,7340,Kenya,English
4787,7288,Nigeria,English
4788,7053,South Africa,English
4789,10545,Turkey,English
4790,321,Kenya,English
4791,4627,France,English
4792,754,United States,English
4793,7780,Bangladesh,English
4794,4850,Turkey,English
4795,5308,Bangladesh,English
4796,2275,Philippines,English
4797,994,Germany,English
4798,8673,United Kingdom,English
4799,1086,Iran,English
4800,8405,Thailand,English
4801,6226,Vietnam,English
4802,4141,Thailand,English
4803,835,Egypt,English
4804,5118,Iran,English
4805,2452,Ethiopia,English
4806,7856,Vietnam,English
4807,7505,Argentina,English
4808,3334,Turkey,English
4809,4873,United States,English
4810,4810,India,English
4811,8996,China,English
4812,2836,Mexico,English
4813,7653,Colombia,English
4814,3052,Colombia,English
4815,1466,Spain,English
4816,10171,Argentina,English
4817,314,Vietnam,English
4818,7422,Thailand,English
4819,3502,Ukraine,English
4820,2511,Indonesia,English
4821,4013,Colombia,English
4822,333,Italy,English
4823,5062,Turkey,English
4824,36,Uganda,English
4825,6564,Vietnam,English
4826,8061,France,English
4827,6142,Algeria,English
4828,105,Myanmar,English
4829,6006,Ukraine,English
4830,8888,Brazil,English
4831,1744,United Kingdom,English
4832,1053,Turkey,English
4833,9504,Philippines,English
4834,6953,Mexico,English
4835,1069,India,English
4836,7563,Philippines,English
4837,4973,Mexico,English
4838,3432,Vietnam,English
4839,7813,Germany,English
4840,9438,South Korea,English
4841,1324,Philippines,English
4842,7184,Egypt,English
4843,9805,Spain,English
4844,1666,Turkey,English
4845,6150,Ukraine,English
4846,8087,Russia,English
4847,9786,United States,English
4848,8968,Kenya,English
4849,9576,Uganda,English
4850,504,Colombia,English
4851,3290,Myanmar,English
4852,5989,United Kingdom,English
4853,8672,France,English
4854,2801,South Africa,English
4855,5780,Italy,English
4856,8118,Ukraine,English
4857,10358,Ukraine,English
4858,1820,Turkey,English
4859,3628,Indonesia,English
4860,1609,Sudan,English
4861,2350,Philippines,English
4862,5092,DR Congo,English
4863,10551,India,English
4864,9566,Colombia,English
4865,9745,Egypt,English
4866,946,Kenya,English
4867,8729,Myanmar,English
4868,6884,Iran,English
4869,3486,Brazil,English
4870,3371,Sudan,English
4871,976,Turkey,English
4872,6209,Japan,English
4873,5644,South Africa,English
4874,8474,Germany,English
4875,4752,Uganda,English
4876,274,Japan,English
4877,3847,Japan,English
4878,5566,Philippines,English
4879,1183,Italy,English
4880,3876,Colombia,English
4881,6102,Colombia,English
4882,1359,Mexico,English
4883,9851,Russia,English
4884,5990,Thailand,English
4885,9751,Turkey,English
4886,7804,Brazil,English
4887,1731,Pakistan,English
4888,5550,Brazil,English
4889,8526,France,English
4890,8690,South Korea,English
4891,10176,South Korea,English
4892,710,Egypt,English
4893,5738,United Kingdom,English
4894,10008,DR Congo,English
4895,6059,Brazil,English
4896,4974,Colombia,English
4897,5704,Kenya,English
4898,4191,Germany,English
4899,6396,Myanmar,English
4900,9137,Turkey,English
4901,7915,Myanmar,English
4902,7995,Iran,English
4903,7106,Indonesia,English
4904,2034,South Africa,English
4905,7671,Nigeria,English
4906,2602,Nigeria,English
4907,6766,United Kingdom,English
4908,8121,Algeria,English
4909,392,France,English
4910,6165,United States,English
4911,7985,Indonesia,English
4912,2870,Sudan,English
4913,1414,Pakistan,English
4914,6158,Tanzania,English
4915,758,Ukraine,English
4916,8615,France,English
4917,7519,Brazil,English
4918,888,Philippines,English
4919,4480,United States,English
4920,1041,Kenya,English
4921,1276,United Kingdom,English
4922,9065,Thailand,English
4923,7925,Iran,English
4924,3603,India,English
4925,6971,Turkey,English
4926,5930,Japan,English
4927,376,Nigeria,English
4928,3504,Tanzania,English
4929,9483,Italy,English
4930,242,Philippines,English
4931,3384,South Africa,English
4932,1741,Ukraine,English
4933,2668,Indonesia,English
4934,593,Spain,English
4935,2373,South Korea,English
4936,8285,Mexico,English
4937,10261,United Kingdom,English
4938,8842,Ukraine,English
4939,3316,Russia,English
4940,5021,Algeria,English
4941,1202,Brazil,English
4942,7777,Philippines,English
4943,3655,Mexico,English
4944,9843,United States,English
4945,5172,Ethiopia,English
4946,4058,Germany,English
4947,9379,South Africa,English
4948,4084,Colombia,English
4949,6945,Vietnam,English
4950,5193,Kenya,English
4951,5271,United States,English
4952,3756,DR Congo,English
4953,8450,Colombia,English
4954,2023,Brazil,English
4955,1683,Tanzania,English
4956,7078,Bangladesh,English
4957,8935,Uganda,English
4958,8511,Iran,English
4959,106,Italy,English
4960,7874,Colombia,English
4961,7491,Kenya,English
4962,3797,Bangladesh,English
4963,6314,South Africa,English
4964,2425,Tanzania,English
4965,6200,Argentina,English
4966,532,Pakistan,English
4967,8116,Tanzania,English
4968,7487,Colombia,English
4969,373,Kenya,English
4970,4967,Mexico,English
4971,2906,Iran,English
4972,306,Tanzania,English
4973,5661,United States,English
4974,8520,Uganda,English
4975,8338,Japan,English
4976,1554,Germany,English
4977,10523,Sudan,English
4978,7651,Philippines,English
4979,10221,Iran,English
4980,8769,Algeria,English
4981,9422,Japan,English
4982,6125,Kenya,English
4983,10353,DR Congo,English
4984,5740,China,English
4985,3036,Ethiopia,English
4986,2782,Colombia,English
4987,5938,Egypt,English
4988,9995,Ethiopia,English
4989,1478,Bangladesh,English
4990,4531,Indonesia,English
4991,4616,Iran,English
4992,4402,Russia,English
4993,5343,Brazil,English
4994,4124,Argentina,English
4995,1045,Philippines,English
4996,6697,United States,English
4997,7279,Egypt,English
4998,7215,Russia,English
4999,824,Egypt,English
5000,9353,Myanmar,English
5001,2760,China,English
5002,761,China,English
5003,1398,France,English
5004,8287,Ukraine,English
5005,6929,Algeria,English
5006,1467,Thailand,English
5007,4888,Kenya,English
5008,6684,Myanmar,English
5009,1511,Argentina,English
5010,3568,Ethiopia,English
5011,5548,Mexico,English
5012,10047,Mexico,English
5013,2885,Brazil,English
5014,4903,United States,English
5015,237,Bangladesh,English
5016,1184,Uganda,English
5017,6254,Spain,English
5018,8899,Kenya,English
5019,9562,Thailand,English
5020,6199,Turkey,English
5021,4309,Mexico,English
5022,3735,United States,English
5023,7644,Nigeria,English
5024,1243,Sudan,English
5025,8719,Nigeria,English
5026,1928,Mexico,English
5027,9006,Turkey,English
5028,10386,Bangladesh,English
5029,642,Italy,English
5030,1442,South Korea,English
5031,660,France,English
5032,480,Thailand,English
5033,5164,South Africa,English
5034,5904,Bangladesh,English
5035,10342,Vietnam,English
5036,629,Ethiopia,English
5037,8743,Ethiopia,English
5038,7969,United States,English
5039,4575,China,English
5040,557,Kenya,English
5041,470,South Africa,English
5042,10290,Ukraine,English
5043,2491,Pakistan,English
5044,5318,Egypt,English
5045,10049,South Korea,English
5046,9938,Italy,English
5047,6146,Spain,English
5048,7632,Iran,English
5049,6502,Kenya,English
5050,6181,France,English
5051,5534,Brazil,English
5052,7231,Argentina,English
5053,7269,Iran,English
5054,2165,Colombia,English
5055,4846,Sudan,English
5056,6848,United States,English
5057,7198,Sudan,English
5058,8050,Kenya,English
5059,2659,United States,English
5060,3199,Colombia,English
5061,2986,Tanzania,English
5062,8313,Uganda,English
5063,9395,Iran,English
5064,5744,Japan,English
5065,3298,United States,English
5066,10202,Nigeria,English
5067,9252,Iran,English
5068,10319,Italy,English
5069,4153,Ethiopia,English
5070,5042,Egypt,English
5071,2927,Turkey,English
5072,10249,Pakistan,English
5073,3875,Ukraine,English
5074,4346,Philippines,English
5075,5647,South Korea,English
5076,8349,Bangladesh,English
5077,555,Russia,English
5078,3292,Germany,English
5079,5571,United Kingdom,English
5080,7045,Spain,English
5081,9897,Iran,English
5082,3588,Russia,English
5083,10399,United States,English
5084,3515,Indonesia,English
5085,1572,Sudan,English
5086,5669,Ethiopia,English
5087,8251,DR Congo,English
5088,8875,Ukraine,English
5089,9373,Iran,English
5090,4640,Sudan,English
5091,5558,Turkey,English
5092,2903,Nigeria,English
5093,6747,Vietnam,English
5094,9686,Thailand,English
5095,9087,Tanzania,English
5096,2209,Algeria,English
5097,422,Vietnam,English
5098,1956,United Kingdom,English
5099,2474,Egypt,English
5100,8072,Colombia,English
5101,149,Myanmar,English
5102,4074,South Africa,English
5103,1873,South Africa,English
5104,8629,Italy,English
5105,4171,Iran,English
5106,565,Kenya,English
5107,6202,Russia,English
5108,3734,Tanzania,English
5109,1999,Japan,English
5110,1851,France,English
5111,1682,Spain,English
5112,7826,Thailand,English
5113,8570,Mexico,English
5114,1365,Colombia,English
5115,26,Myanmar,English
5116,10332,Uganda,English
5117,5958,Brazil,English
5118,2038,South Africa,English
5119,10264,Brazil,English
5120,6081,Iran,English
5121,2767,Nigeria,English
5122,6332,United States,English
5123,8002,Argentina,English
5124,8451,China,English
5125,6185,Italy,English
5126,5269,United States,English
5127,2271,Russia,English
5128,2013,Mexico,English
5129,1308,United Kingdom,English
5130,9988,Myanmar,English
5131,4611,Tanzania,English
5132,1651,Uganda,English
5133,774,Iran,English
5134,9881,Algeria,English
5135,7068,United States,English
5136,542,Philippines,English
5137,6439,Colombia,English
5138,6229,Vietnam,English
5139,3075,South Africa,English
5140,5782,United States,English
5141,6427,Thailand,English
5142,2563,Kenya,English
5143,5069,France,English
5144,1031,Bangladesh,English
5145,8841,Tanzania,English
5146,7767,Italy,English
5147,6070,Ethiopia,English
5148,4253,France,English
5149,2865,Iran,English
5150,4766,Argentina,English
5151,434,Sudan,English
5152,5194,Nigeria,English
5153,5907,Myanmar,English
5154,2254,Russia,English
5155,4968,Pakistan,English
5156,4781,Algeria,English
5157,6925,Kenya,English
5158,9420,Japan,English
5159,4472,DR Congo,English
5160,436,Vietnam,English
5161,4731,South Korea,English
5162,8138,Uganda,English
5163,669,Mexico,English
5164,8279,Russia,English
5165,3621,Tanzania,English
5166,857,France,English
5167,25,Myanmar,English
5168,1249,South Africa,English
5169,3293,DR Congo,English
5170,649,Sudan,English
5171,4503,Thailand,English
5172,1330,Argentina,English
5173,8348,Spain,English
5174,8686,Argentina,English
5175,4319,Egypt,English
5176,3490,Kenya,English
5177,939,United States,English
5178,10464,Turkey,English
5179,5196,Ethiopia,English
5180,890,Indonesia,English
5181,3609,Brazil,English
5182,2584,Indonesia,English
5183,2155,Ukraine,English
5184,8269,Sudan,English
5185,4282,Nigeria,English
5186,913,Colombia,English
5187,3362,Algeria,English
5188,133,Uganda,English
5189,5713,Turkey,English
5190,3014,Italy,English
5191,9015,China,English
5192,1128,Turkey,English
5193,8998,Sudan,English
5194,4513,Myanmar,English
5195,9912,Myanmar,English
5196,4387,Vietnam,English
5197,9602,Nigeria,English
5198,8040,Indonesia,English
5199,2734,Algeria,English
5200,3332,Colombia,English
5201,1941,Turkey,English
5202,6182,Vietnam,English
5203,7766,Colombia,English
5204,3392,Philippines,English
5205,9460,Egypt,English
5206,4241,Kenya,English
5207,6011,South Africa,English
5208,2388,Iran,English
5209,1477,Philippines,English
5210,6719,Uganda,English
5211,10196,DR Congo,English
5212,3931,Iran,English
5213,9526,China,English
5214,391,Iran,English
5215,9246,Tanzania,English
5216,9820,China,English
5217,7888,China,English
5218,5129,Uganda,English
5219,5518,Uganda,English
5220,7987,Vietnam,English
5221,9285,Kenya,English
5222,8412,Mexico,English
5223,3080,Vietnam,English
5224,9678,India,English
5225,5764,China,English
5226,8418,Brazil,English
5227,7920,Ukraine,English
5228,9677,Ethiopia,English
5229,7123,Turkey,English
5230,2112,Indonesia,English
5231,1350,Japan,English
5232,3647,Sudan,English
5233,7575,Thailand,English
5234,1142,Turkey,English
5235,6889,Tanzania,English
5236,10455,Myanmar,English
5237,848,Germany,English
5238,3503,DR Congo,English
5239,8789,Uganda,English
5240,6395,United States,English
5241,6163,South Africa,English
5242,8115,Sudan,English
5243,5013,Vietnam,English
5244,9837,Bangladesh,English
5245,4063,Nigeria,English
5246,922,United Kingdom,English
5247,5255,Ethiopia,English
5248,2476,South Africa,English
5249,8602,Japan,English
5250,3672,Spain,English
5251,3011,China,English
5252,5996,Iran,English
5253,8750,South Africa,English
5254,7476,Philippines,English
5255,5276,Ukraine,English
5256,4313,Uganda,English
5257,2571,Bangladesh,English
5258,4951,Sudan,English
5259,1879,Brazil,English
5260,5729,Kenya,English
5261,6952,Mexico,English
5262,8003,France,English
5263,7235,Tanzania,English
5264,4004,Tanzania,English
5265,5577,Argentina,English
5266,2168,Kenya,English
5267,6568,South Korea,English
5268,285,India,English
5269,1016,Ukraine,English
5270,9083,Japan,English
5271,4755,Pakistan,English
5272,9049,Colombia,English
5273,8315,Brazil,English
5274,3439,Indonesia,English
5275,3241,Mexico,English
5276,295,Turkey,English
5277,9522,Brazil,English
5278,4301,Uganda,English
5279,2490,Russia,English
5280,7142,France,English
5281,2743,Algeria,English
5282,5966,Pakistan,English
5283,9591,Ethiopia,English
5284,120,Ukraine,English
5285,10197,Nigeria,English
5286,4998,Brazil,English
5287,9108,Tanzania,English
5288,4956,Ukraine,English
5289,2981,Kenya,English
5290,2206,South Africa,English
5291,2501,Mexico,English
5292,2433,Italy,English
5293,1482,Brazil,English
5294,6772,DR Congo,English
5295,3483,Argentina,English
5296,2739,United Kingdom,English
5297,2235,Nigeria,English
5298,4939,Italy,English
5299,1412,Myanmar,English
5300,920,United Kingdom,English
5301,5515,Bangladesh,English
5302,5096,Sudan,English
5303,6716,Argentina,English
5304,10475,Iran,English
5305,1408,Mexico,English
5306,6342,South Africa,English
5307,8111,China,English
5308,380,India,English
5309,1513,South Africa,English
5310,2804,Nigeria,English
5311,2185,Italy,English
5312,4001,Spain,English
5313,9502,South Korea,English
5314,9981,Egypt,English
5315,9904,Ukraine,English
5316,4495,Indonesia,English
5317,9069,Colombia,English
5318,6556,Japan,English
5319,2274,DR Congo,English
5320,9455,Colombia,English
5321,3724,Italy,English
5322,420,United Kingdom,English
5323,3604,Argentina,English
5324,3747,South Africa,English
5325,9661,Japan,English
5326,6281,Philippines,English
5327,2730,India,English
5328,3390,India,English
5329,7569,Kenya,English
5330,6338,Russia,English
5331,4510,South Korea,English
5332,3654,Sudan,English
5333,7088,United Kingdom,English
5334,3903,Sudan,English
5335,9365,Mexico,English
5336,59,Tanzania,English
5337,3395,Thailand,English
5338,3207,Sudan,English
5339,5540,Argentina,English
5340,839,Brazil,English
5341,5841,Indonesia,English
5342,2487,United States,English
5343,6262,Myanmar,English
5344,5675,Brazil,English
5345,4135,Vietnam,English
5346,7543,Colombia,English
5347,1209,India,English
5348,7536,Iran,English
5349,9124,Colombia,English
5350,575,Vietnam,English
5351,4232,Ukraine,English
5352,5702,Indonesia,English
5353,1040,Algeria,English
5354,1191,Japan,English
5355,7659,China,English
5356,3446,Bangladesh,English
5357,1639,Russia,English
5358,556,Iran,English
5359,2670,Spain,English
5360,2318,Indonesia,English
5361,9220,DR Congo,English
5362,3149,Nigeria,English
5363,5257,India,English
5364,9161,Pakistan,English
5365,9149,United Kingdom,English
5366,1856,Russia,English
5367,3543,Turkey,English
5368,7257,India,English
5369,8291,DR Congo,English
5370,9349,Vietnam,English
5371,4017,Germany,English
5372,8967,China,English
5373,6144,Spain,English
5374,8603,Mexico,English
5375,220,Sudan,English
5376,7851,Indonesia,English
5377,5090,Indonesia,English
5378,3725,Italy,English
5379,9451,Colombia,English
5380,8807,Kenya,English
5381,2666,Sudan,English
5382,3172,Tanzania,English
5383,782,France,English
5384,1317,Uganda,English
5385,5756,Uganda,English
5386,8897,Ukraine,English
5387,8022,Mexico,English
5388,4238,Germany,English
5389,2886,Tanzania,English
5390,2348,Indonesia,English
5391,3753,Algeria,English
5392,6232,France,English
5393,7149,Germany,English
5394,6668,Thailand,English
5395,5873,Ukraine,English
5396,3383,Algeria,English
5397,10553,Myanmar,English
5398,574,Mexico,English
5399,10112,Brazil,English
5400,5950,Thailand,English
5401,2667,Iran,English
5402,39,Egypt,English
5403,4612,Turkey,English
5404,6292,Philippines,English
5405,3169,Japan,English
5406,7682,United Kingdom,English
5407,4969,Indonesia,English
5408,2630,Brazil,English
5409,7679,Iran,English
5410,6779,Uganda,English
5411,6869,India,English
5412,9445,Egypt,English
5413,4295,Tanzania,English
5414,374,India,English
5415,10182,United Kingdom,English
5416,4345,Ukraine,English
5417,9792,DR Congo,English
5418,2224,Vietnam,English
5419,4008,United States,English
5420,4897,Italy,English
5421,398,Pakistan,English
5422,7035,Sudan,English
5423,8893,Italy,English
5424,9323,Mexico,English
5425,7176,Colombia,English
5426,474,Italy,English
5427,2379,Kenya,English
5428,1160,Thailand,English
5429,6710,Indonesia,English
5430,4753,Russia,English
5431,9045,Brazil,English
5432,1824,Kenya,English
5433,9922,South Africa,English
5434,8793,Uganda,English
5435,1234,DR Congo,English
5436,1256,Iran,English
5437,7974,Myanmar,English
5438,6898,Thailand,English
5439,9091,South Africa,English
5440,8308,Nigeria,English
5441,7539,Germany,English
5442,243,Bangladesh,English
5443,7496,Uganda,English
5444,4624,Algeria,English
5445,2520,France,English
5446,9298,Brazil,English
5447,2391,Nigeria,English
5448,7301,Germany,English
5449,7250,Uganda,English
5450,10477,Kenya,English
5451,4926,Ukraine,English
5452,8008,Iran,English
5453,3244,Turkey,English
5454,9436,Thailand,English
5455,9106,Philippines,English
5456,7887,Spain,English
5457,7120,Kenya,English
5458,7978,Algeria,English
5459,2827,United Kingdom,English
5460,8529,Mexico,English
5461,8126,Thailand,English
5462,3511,France,English
5463,1788,Ukraine,English
5464,2940,Tanzania,English
5465,7683,India,English
5466,4420,Bangladesh,English
5467,8991,Thailand,English
5468,6922,South Africa,English
5469,3122,Tanzania,English
5470,2101,Algeria,English
5471,88,Uganda,English
5472,5409,Nigeria,English
5473,5376,Pakistan,English
5474,319,Egypt,English
5475,3068,Tanzania,English
5476,3028,Ukraine,English
5477,6099,Italy,English
5478,6088,Myanmar,English
5479,3732,Pakistan,English
5480,9627,Myanmar,English
5481,7358,Tanzania,English
5482,2718,United States,English
5483,8580,Myanmar,English
5484,4801,China,English
5485,8365,Ukraine,English
5486,8361,Iran,English
5487,3531,South Africa,English
5488,7923,Japan,English
5489,9208,Italy,English
5490,630,Sudan,English
5491,1971,Sudan,English
5492,4444,Russia,English
5493,9599,Pakistan,English
5494,2984,Algeria,English
5495,1830,Egypt,English
5496,8198,Mexico,English
5497,4520,Italy,English
5498,2555,Argentina,English
5499,5792,Russia,English
5500,10311,United Kingdom,English
5501,3952,Bangladesh,English
5502,3431,Vietnam,English
5503,949,Brazil,English
5504,37,Myanmar,English
5505,19,Uganda,English
5506,3187,Vietnam,English
5507,5299,Turkey,English
5508,10222,Spain,English
5509,1703,Germany,English
5510,10440,Tanzania,English
5511,1725,Turkey,English
5512,2105,Germany,English
5513,5781,Thailand,English
5514,10163,United Kingdom,English
5515,411,Italy,English
5516,5972,Italy,English
5517,1647,Sudan,English
5518,10064,Spain,English
5519,3800,Myanmar,English
5520,2246,India,English
5521,10480,Ukraine,English
5522,5372,Japan,English
5523,8865,Vietnam,English
5524,5759,Colombia,English
5525,1859,Colombia,English
5526,6051,Pakistan,English
5527,4604,India,English
5528,5443,Germany,English
5529,8176,India,English
