id_compartir,compartir_tiempo,fecha_compartir,hora_compartir
1340,202,2022-09-22,04:00:00
1343,159,2022-09-09,06:00:00
1344,425,2022-09-23,07:00:00
1346,83,2022-10-04,04:00:00
1349,332,2022-09-17,04:00:00
1350,960,2022-10-28,09:00:00
1351,534,2022-10-14,22:00:00
1352,672,2022-11-03,19:00:00
1355,126,2022-10-14,20:00:00
1356,88,2022-09-16,03:00:00
1357,624,2022-10-14,17:00:00
1358,595,2022-10-22,16:00:00
1359,543,2022-10-02,11:00:00
1360,804,2022-11-08,02:00:00
1362,286,2022-10-23,00:00:00
1364,345,2022-10-02,05:00:00
1365,203,2022-10-03,22:00:00
1366,132,2022-09-19,17:00:00
1367,680,2022-10-26,20:00:00
1369,547,2022-10-01,06:00:00
1370,60,2022-10-10,18:00:00
1371,96,2022-09-09,19:00:00
1372,671,2022-10-17,03:00:00
1373,179,2022-09-09,05:00:00
1376,382,2022-10-24,14:00:00
1378,838,2022-11-12,17:00:00
1380,702,2022-10-10,02:00:00
1384,402,2022-10-07,17:00:00
1385,179,2022-09-10,10:00:00
1386,886,2022-10-20,12:00:00
1387,214,2022-10-05,12:00:00
1390,575,2022-10-27,19:00:00
1391,28,2022-10-08,11:00:00
1392,745,2022-10-14,04:00:00
1395,59,2022-10-04,05:00:00
1396,531,2022-10-07,10:00:00
1397,812,2022-10-17,11:00:00
1398,709,2022-10-30,06:00:00
1400,594,2022-10-31,19:00:00
1401,269,2022-10-01,00:00:00
1404,265,2022-10-11,19:00:00
1405,483,2022-10-21,02:00:00
1406,620,2022-10-18,12:00:00
1408,954,2022-10-11,04:00:00
1409,226,2022-10-07,18:00:00
1412,336,2022-10-14,12:00:00
1414,463,2022-10-03,10:00:00
1415,274,2022-10-03,08:00:00
1423,43,2022-09-07,08:00:00
1424,552,2022-09-26,03:00:00
1425,434,2022-10-22,15:00:00
1427,367,2022-10-09,04:00:00
1430,220,2022-09-23,11:00:00
1431,218,2022-10-19,00:00:00
1433,448,2022-10-14,01:00:00
1434,348,2022-10-07,02:00:00
1437,492,2022-09-25,22:00:00
1439,942,2022-11-09,13:00:00
1440,662,2022-10-17,18:00:00
1442,191,2022-10-05,14:00:00
1450,728,2022-11-03,02:00:00
1453,328,2022-09-27,03:00:00
1454,865,2022-10-14,17:00:00
1458,828,2022-10-16,16:00:00
1459,955,2022-10-29,19:00:00
1461,741,2022-11-01,01:00:00
1462,217,2022-10-10,18:00:00
1463,178,2022-09-26,17:00:00
1464,195,2022-09-26,07:00:00
1466,331,2022-10-19,07:00:00
1467,351,2022-10-02,01:00:00
1468,703,2022-11-02,01:00:00
1471,241,2022-10-12,09:00:00
1475,571,2022-10-24,20:00:00
1477,507,2022-10-15,05:00:00
1478,949,2022-10-26,16:00:00
1479,504,2022-10-03,03:00:00
1482,268,2022-09-20,15:00:00
1485,472,2022-10-29,20:00:00
1490,192,2022-09-24,00:00:00
1491,313,2022-10-13,07:00:00
1492,180,2022-10-05,13:00:00
1493,756,2022-10-26,06:00:00
1495,791,2022-10-29,02:00:00
1496,295,2022-09-14,23:00:00
1498,78,2022-09-19,09:00:00
1499,408,2022-10-23,11:00:00
1501,318,2022-10-08,00:00:00
1502,921,2022-10-16,20:00:00
1505,446,2022-10-02,16:00:00
1506,495,2022-10-09,19:00:00
1508,864,2022-10-29,16:00:00
1510,795,2022-11-10,07:00:00
1511,934,2022-11-03,16:00:00
1512,587,2022-10-24,15:00:00
1513,420,2022-10-01,18:00:00
1514,712,2022-10-19,06:00:00
1515,393,2022-10-26,04:00:00
1518,683,2022-10-21,17:00:00
1521,706,2022-10-21,03:00:00
1522,601,2022-11-01,05:00:00
1524,549,2022-10-02,19:00:00
1525,854,2022-10-22,03:00:00
1526,626,2022-10-08,21:00:00
1528,845,2022-10-06,19:00:00
1529,876,2022-11-08,06:00:00
1530,374,2022-09-23,23:00:00
1532,557,2022-10-22,04:00:00
1535,701,2022-10-19,04:00:00
1536,934,2022-10-23,10:00:00
1540,189,2022-09-20,17:00:00
1542,282,2022-09-21,22:00:00
1545,251,2022-09-29,02:00:00
1546,315,2022-10-19,01:00:00
1547,340,2022-10-07,13:00:00
1548,523,2022-10-06,13:00:00
1549,337,2022-09-19,03:00:00
1550,638,2022-09-28,06:00:00
1551,906,2022-10-27,04:00:00
1553,747,2022-10-15,07:00:00
1554,724,2022-11-05,00:00:00
1555,181,2022-09-27,15:00:00
1556,665,2022-10-19,14:00:00
1560,562,2022-10-19,15:00:00
1561,927,2022-10-19,07:00:00
1565,41,2022-09-20,10:00:00
1566,209,2022-10-17,03:00:00
1567,452,2022-10-16,19:00:00
1568,668,2022-11-04,15:00:00
1569,827,2022-10-14,05:00:00
1570,290,2022-10-02,13:00:00
1571,710,2022-10-10,18:00:00
1572,555,2022-10-17,09:00:00
1574,147,2022-09-08,05:00:00
1575,805,2022-10-08,03:00:00
1576,814,2022-11-10,14:00:00
1577,3,2022-09-19,03:00:00
1578,132,2022-09-30,21:00:00
1581,261,2022-09-24,06:00:00
1582,440,2022-09-22,10:00:00
1583,97,2022-10-02,09:00:00
1584,789,2022-10-31,12:00:00
1586,826,2022-10-11,14:00:00
1587,620,2022-10-13,21:00:00
1588,863,2022-10-27,21:00:00
1590,49,2022-09-27,09:00:00
1591,571,2022-10-28,20:00:00
1595,944,2022-10-29,03:00:00
1596,543,2022-11-02,11:00:00
1597,371,2022-10-10,23:00:00
1602,604,2022-10-05,09:00:00
1603,365,2022-10-25,08:00:00
1604,868,2022-11-03,00:00:00
1608,919,2022-11-06,11:00:00
1609,922,2022-10-09,19:00:00
1610,764,2022-11-05,01:00:00
1611,366,2022-10-09,05:00:00
1612,787,2022-11-06,03:00:00
1614,838,2022-10-21,08:00:00
1615,668,2022-10-14,08:00:00
1616,927,2022-10-28,00:00:00
1617,230,2022-10-03,20:00:00
1618,826,2022-10-06,03:00:00
1620,706,2022-11-07,14:00:00
1621,747,2022-10-02,16:00:00
1622,510,2022-11-01,05:00:00
1623,483,2022-09-27,01:00:00
1626,32,2022-09-11,09:00:00
1627,163,2022-10-11,13:00:00
1628,919,2022-10-26,11:00:00
1630,744,2022-10-09,07:00:00
1631,704,2022-10-23,20:00:00
1632,276,2022-09-21,01:00:00
1633,830,2022-10-11,04:00:00
1634,173,2022-10-01,15:00:00
1635,729,2022-10-31,00:00:00
1636,644,2022-10-17,22:00:00
1637,709,2022-11-09,16:00:00
1639,507,2022-09-27,21:00:00
1640,357,2022-10-21,23:00:00
1641,952,2022-11-09,05:00:00
1643,152,2022-10-06,14:00:00
1644,331,2022-09-15,18:00:00
1645,727,2022-10-11,22:00:00
1646,165,2022-10-16,20:00:00
1647,536,2022-10-20,01:00:00
1649,417,2022-09-30,02:00:00
1651,779,2022-11-12,04:00:00
1653,266,2022-09-23,01:00:00
1655,703,2022-10-11,10:00:00
1656,415,2022-10-03,13:00:00
1658,103,2022-09-28,14:00:00
1660,237,2022-09-14,13:00:00
1661,772,2022-10-18,17:00:00
1663,929,2022-10-16,18:00:00
1664,679,2022-10-05,00:00:00
1665,484,2022-10-30,21:00:00
1666,879,2022-11-08,21:00:00
1668,483,2022-10-05,05:00:00
1669,236,2022-09-19,13:00:00
1672,905,2022-11-01,09:00:00
1673,182,2022-10-18,13:00:00
1674,201,2022-09-25,06:00:00
1675,390,2022-09-22,22:00:00
1678,647,2022-10-05,06:00:00
1679,34,2022-10-02,10:00:00
1680,519,2022-09-27,05:00:00
1682,886,2022-10-24,17:00:00
1683,213,2022-09-25,08:00:00
1690,687,2022-10-18,06:00:00
1692,778,2022-11-02,04:00:00
1696,352,2022-09-30,01:00:00
1697,923,2022-11-09,17:00:00
1698,840,2022-10-24,08:00:00
1699,232,2022-10-11,01:00:00
1700,8,2022-09-13,14:00:00
1701,870,2022-10-09,07:00:00
1703,798,2022-10-14,12:00:00
1704,140,2022-09-20,13:00:00
1705,311,2022-09-27,03:00:00
1707,784,2022-10-31,17:00:00
1708,570,2022-10-18,01:00:00
1709,799,2022-11-02,09:00:00
1710,899,2022-10-21,18:00:00
1711,389,2022-09-26,19:00:00
1714,654,2022-11-05,23:00:00
1715,509,2022-10-15,21:00:00
1716,699,2022-11-04,00:00:00
1718,327,2022-10-07,09:00:00
1719,450,2022-10-26,23:00:00
1720,227,2022-10-20,10:00:00
1722,524,2022-10-04,08:00:00
1723,605,2022-10-26,16:00:00
1725,759,2022-10-25,02:00:00
1729,158,2022-09-11,06:00:00
1730,69,2022-09-19,03:00:00
1731,632,2022-10-07,22:00:00
1732,931,2022-11-11,11:00:00
1734,355,2022-10-20,06:00:00
1735,90,2022-09-30,18:00:00
1736,588,2022-10-22,04:00:00
1739,440,2022-10-21,04:00:00
1740,589,2022-10-02,19:00:00
1741,370,2022-09-30,19:00:00
1742,925,2022-10-29,10:00:00
1743,915,2022-10-13,11:00:00
1744,157,2022-09-29,08:00:00
1750,357,2022-10-13,20:00:00
1751,24,2022-09-13,00:00:00
1753,464,2022-10-25,20:00:00
1754,804,2022-10-14,04:00:00
1756,667,2022-10-29,20:00:00
1758,359,2022-09-21,13:00:00
1759,883,2022-10-17,06:00:00
1760,564,2022-10-09,23:00:00
1762,904,2022-10-17,04:00:00
1769,871,2022-11-15,15:00:00
1770,197,2022-09-28,23:00:00
1774,520,2022-10-20,04:00:00
1775,353,2022-10-15,06:00:00
1776,869,2022-10-18,01:00:00
1777,294,2022-09-18,06:00:00
1778,841,2022-10-10,11:00:00
1781,461,2022-09-30,14:00:00
1783,288,2022-09-29,11:00:00
1784,727,2022-11-06,10:00:00
1785,208,2022-09-10,15:00:00
1786,602,2022-10-18,01:00:00
1787,278,2022-09-21,21:00:00
1788,94,2022-10-12,20:00:00
1791,68,2022-09-10,11:00:00
1794,619,2022-10-31,09:00:00
1795,228,2022-09-18,19:00:00
1797,251,2022-10-05,21:00:00
1802,124,2022-10-10,19:00:00
1805,211,2022-10-13,06:00:00
1808,474,2022-09-28,13:00:00
1809,308,2022-09-17,12:00:00
1810,791,2022-11-04,00:00:00
1813,810,2022-11-02,22:00:00
1814,515,2022-10-13,12:00:00
1815,111,2022-09-08,21:00:00
1816,308,2022-09-25,23:00:00
1817,708,2022-10-26,04:00:00
1818,827,2022-10-24,04:00:00
1819,943,2022-11-16,10:00:00
1820,935,2022-11-08,05:00:00
1821,461,2022-10-13,21:00:00
1822,547,2022-11-02,17:00:00
1824,97,2022-09-25,12:00:00
1827,827,2022-11-04,02:00:00
1828,202,2022-09-20,05:00:00
1829,634,2022-10-19,12:00:00
1830,448,2022-10-23,03:00:00
1831,703,2022-10-04,02:00:00
1833,389,2022-10-16,00:00:00
1834,178,2022-09-17,09:00:00
1839,844,2022-10-27,17:00:00
1840,352,2022-10-10,09:00:00
1841,654,2022-10-04,17:00:00
1843,356,2022-10-01,10:00:00
1844,503,2022-10-31,03:00:00
1845,461,2022-10-26,07:00:00
1847,467,2022-10-04,14:00:00
1849,576,2022-10-13,05:00:00
1851,405,2022-10-14,22:00:00
1852,347,2022-10-22,13:00:00
1853,552,2022-10-26,06:00:00
1855,219,2022-09-11,04:00:00
1856,922,2022-10-26,02:00:00
1857,946,2022-11-08,12:00:00
1859,620,2022-10-03,12:00:00
1862,417,2022-09-27,19:00:00
1863,409,2022-09-24,06:00:00
1866,412,2022-10-20,03:00:00
1870,612,2022-10-11,23:00:00
1872,202,2022-10-05,01:00:00
1873,126,2022-10-11,00:00:00
1875,447,2022-10-12,00:00:00
1878,756,2022-10-25,02:00:00
1879,273,2022-09-15,05:00:00
1883,334,2022-10-03,21:00:00
1884,592,2022-09-28,07:00:00
1886,154,2022-09-14,16:00:00
1887,103,2022-09-17,16:00:00
1888,819,2022-11-11,08:00:00
1892,404,2022-10-12,03:00:00
1893,381,2022-10-07,18:00:00
1896,913,2022-10-11,23:00:00
1899,826,2022-10-19,08:00:00
1901,735,2022-10-09,09:00:00
1902,94,2022-09-26,03:00:00
1905,154,2022-10-05,08:00:00
1906,104,2022-10-13,00:00:00
1908,894,2022-11-09,12:00:00
1913,866,2022-10-15,08:00:00
1914,182,2022-09-18,04:00:00
1915,676,2022-11-02,20:00:00
1916,958,2022-11-09,04:00:00
1917,855,2022-11-13,00:00:00
1919,80,2022-09-13,13:00:00
1920,353,2022-10-06,17:00:00
1922,634,2022-10-31,01:00:00
1924,219,2022-10-16,15:00:00
1925,560,2022-09-28,21:00:00
1926,711,2022-10-06,01:00:00
1927,926,2022-10-16,18:00:00
1928,947,2022-10-16,11:00:00
1929,202,2022-10-16,09:00:00
1931,957,2022-11-18,03:00:00
1934,802,2022-10-11,13:00:00
1936,185,2022-09-21,17:00:00
1937,266,2022-10-21,01:00:00
1938,188,2022-10-10,20:00:00
1939,304,2022-10-18,21:00:00
1941,450,2022-10-07,14:00:00
1942,769,2022-10-16,04:00:00
1943,881,2022-11-15,16:00:00
1946,370,2022-09-27,04:00:00
1949,349,2022-09-22,10:00:00
1951,951,2022-10-27,20:00:00
1952,710,2022-11-06,04:00:00
1953,887,2022-10-18,19:00:00
1955,873,2022-11-13,10:00:00
1956,838,2022-11-01,14:00:00
1959,518,2022-10-05,03:00:00
1961,871,2022-11-15,18:00:00
1963,661,2022-10-30,03:00:00
1966,569,2022-10-08,23:00:00
1967,437,2022-10-24,02:00:00
1968,602,2022-10-10,03:00:00
1971,945,2022-10-12,12:00:00
1972,132,2022-10-04,09:00:00
1975,385,2022-10-26,02:00:00
1976,237,2022-09-26,14:00:00
1980,533,2022-10-07,10:00:00
1982,915,2022-11-16,16:00:00
1983,49,2022-09-11,00:00:00
1994,850,2022-10-16,12:00:00
1995,614,2022-10-17,08:00:00
1996,620,2022-10-03,00:00:00
1998,362,2022-10-18,01:00:00
1999,219,2022-09-15,04:00:00
2000,141,2022-10-15,11:00:00
2001,421,2022-09-28,20:00:00
2004,352,2022-09-25,02:00:00
2005,904,2022-11-07,15:00:00
2007,292,2022-10-14,06:00:00
2008,870,2022-10-24,05:00:00
2009,557,2022-10-18,04:00:00
2010,641,2022-10-11,07:00:00
2012,277,2022-09-19,14:00:00
2013,254,2022-09-16,11:00:00
2016,772,2022-10-04,17:00:00
2017,906,2022-11-05,19:00:00
2018,740,2022-11-04,17:00:00
2020,229,2022-09-17,15:00:00
2023,604,2022-10-11,06:00:00
2024,706,2022-10-16,07:00:00
2026,486,2022-10-09,20:00:00
2030,912,2022-10-12,21:00:00
2033,94,2022-10-03,02:00:00
2034,776,2022-11-07,13:00:00
2036,212,2022-10-02,23:00:00
2037,275,2022-09-29,19:00:00
2038,521,2022-10-20,14:00:00
2040,133,2022-09-15,15:00:00
2042,939,2022-10-25,15:00:00
2043,260,2022-09-12,14:00:00
2044,879,2022-10-11,12:00:00
2046,623,2022-10-29,00:00:00
2047,831,2022-10-17,08:00:00
2048,314,2022-10-20,13:00:00
2050,327,2022-09-30,13:00:00
2051,876,2022-10-16,08:00:00
2052,49,2022-09-17,19:00:00
2055,719,2022-10-17,07:00:00
2057,465,2022-10-18,17:00:00
2059,951,2022-10-17,14:00:00
2060,280,2022-10-16,04:00:00
2061,284,2022-09-22,11:00:00
2062,667,2022-09-30,05:00:00
2067,728,2022-11-03,12:00:00
2071,487,2022-10-29,06:00:00
2072,110,2022-09-14,15:00:00
2073,918,2022-10-20,10:00:00
2074,344,2022-10-12,08:00:00
2076,548,2022-09-24,15:00:00
2077,234,2022-09-19,12:00:00
2079,835,2022-10-11,09:00:00
2080,461,2022-10-10,16:00:00
2081,85,2022-09-22,03:00:00
2082,410,2022-10-06,08:00:00
2084,521,2022-09-27,13:00:00
2086,320,2022-09-29,06:00:00
2087,719,2022-11-06,06:00:00
2089,578,2022-10-25,18:00:00
2091,158,2022-09-19,10:00:00
2092,542,2022-10-26,07:00:00
2098,566,2022-10-16,18:00:00
2101,135,2022-09-23,23:00:00
2102,812,2022-10-10,23:00:00
2103,345,2022-09-16,03:00:00
2104,155,2022-09-18,00:00:00
2105,369,2022-10-05,05:00:00
2106,8,2022-10-02,06:00:00
2108,245,2022-09-17,22:00:00
2109,531,2022-10-31,15:00:00
2110,180,2022-09-22,02:00:00
2112,406,2022-09-26,20:00:00
2113,662,2022-10-07,05:00:00
2114,408,2022-10-23,12:00:00
2115,588,2022-10-30,14:00:00
2116,853,2022-10-07,06:00:00
2122,668,2022-11-03,07:00:00
2124,688,2022-10-09,06:00:00
2125,286,2022-10-16,04:00:00
2126,608,2022-09-28,08:00:00
2133,765,2022-10-24,08:00:00
2135,568,2022-10-09,13:00:00
2139,363,2022-10-07,02:00:00
2142,853,2022-10-18,20:00:00
2146,687,2022-10-03,03:00:00
2148,924,2022-11-01,21:00:00
2151,287,2022-10-03,11:00:00
2152,766,2022-10-06,19:00:00
2154,858,2022-10-20,10:00:00
2155,41,2022-09-04,21:00:00
2158,6,2022-09-13,00:00:00
2159,948,2022-10-22,14:00:00
2160,952,2022-11-17,10:00:00
2161,480,2022-10-29,20:00:00
2162,673,2022-10-16,07:00:00
2163,113,2022-09-25,10:00:00
2165,885,2022-10-17,19:00:00
2168,558,2022-09-24,20:00:00
2169,744,2022-11-01,18:00:00
2171,114,2022-09-10,02:00:00
2172,330,2022-09-19,15:00:00
2173,481,2022-09-29,16:00:00
2175,341,2022-10-06,16:00:00
2176,917,2022-11-06,01:00:00
2177,440,2022-09-21,23:00:00
2179,284,2022-10-09,05:00:00
2181,338,2022-09-15,13:00:00
2182,241,2022-09-26,00:00:00
2183,141,2022-09-21,21:00:00
2185,192,2022-09-30,00:00:00
2186,392,2022-10-10,04:00:00
2189,223,2022-10-11,20:00:00
2191,242,2022-10-16,09:00:00
2192,703,2022-09-30,20:00:00
2193,837,2022-10-15,04:00:00
2194,944,2022-11-06,06:00:00
2195,140,2022-09-13,18:00:00
2199,831,2022-10-29,13:00:00
2201,203,2022-09-25,03:00:00
2202,291,2022-09-28,18:00:00
2203,934,2022-10-13,11:00:00
2205,929,2022-11-13,12:00:00
2206,756,2022-10-06,13:00:00
2207,919,2022-11-09,20:00:00
2209,122,2022-09-22,09:00:00
2211,542,2022-09-26,00:00:00
2212,509,2022-10-30,11:00:00
2213,861,2022-10-07,09:00:00
2214,933,2022-10-22,19:00:00
2216,83,2022-09-25,07:00:00
2219,400,2022-09-24,08:00:00
2221,954,2022-10-22,15:00:00
2222,655,2022-11-02,07:00:00
2223,264,2022-09-24,10:00:00
2224,652,2022-10-07,15:00:00
2225,576,2022-09-26,06:00:00
2227,591,2022-10-15,14:00:00
2228,664,2022-10-09,21:00:00
2232,567,2022-10-03,09:00:00
2233,25,2022-09-30,19:00:00
2235,812,2022-10-21,06:00:00
2236,624,2022-10-13,19:00:00
2237,901,2022-10-26,22:00:00
2238,127,2022-10-12,20:00:00
2241,237,2022-09-12,05:00:00
2242,892,2022-10-26,02:00:00
2243,901,2022-10-11,07:00:00
2244,559,2022-09-28,18:00:00
2245,883,2022-10-14,11:00:00
2246,647,2022-10-25,22:00:00
2247,539,2022-09-29,00:00:00
2248,459,2022-10-10,13:00:00
2249,175,2022-09-30,04:00:00
2252,305,2022-10-22,07:00:00
2254,103,2022-10-11,05:00:00
2255,831,2022-11-14,21:00:00
2258,307,2022-09-20,00:00:00
2259,22,2022-10-06,23:00:00
2260,760,2022-10-08,22:00:00
2261,76,2022-10-14,05:00:00
2262,51,2022-09-21,00:00:00
2263,798,2022-10-17,03:00:00
2265,168,2022-09-26,20:00:00
2266,923,2022-11-08,17:00:00
2267,895,2022-10-27,10:00:00
2270,751,2022-11-08,20:00:00
2271,737,2022-11-07,21:00:00
2272,937,2022-11-07,12:00:00
2274,340,2022-09-25,01:00:00
2275,950,2022-11-05,17:00:00
2278,193,2022-09-14,08:00:00
2279,845,2022-11-09,23:00:00
2281,235,2022-10-07,21:00:00
2282,720,2022-10-23,16:00:00
2283,385,2022-09-19,07:00:00
2284,254,2022-09-25,02:00:00
2286,715,2022-10-13,12:00:00
2287,331,2022-10-24,08:00:00
2288,727,2022-10-13,13:00:00
2291,458,2022-10-26,13:00:00
2294,538,2022-09-28,20:00:00
2295,89,2022-10-09,21:00:00
2296,229,2022-09-29,13:00:00
2299,824,2022-10-16,08:00:00
2300,540,2022-10-25,12:00:00
2304,274,2022-10-04,15:00:00
2305,226,2022-09-22,07:00:00
2308,629,2022-10-18,22:00:00
2311,563,2022-10-18,05:00:00
2315,704,2022-11-03,18:00:00
2316,171,2022-09-10,18:00:00
2318,601,2022-10-25,13:00:00
2322,953,2022-10-30,04:00:00
2323,653,2022-10-12,01:00:00
2324,383,2022-10-23,16:00:00
2326,863,2022-11-11,07:00:00
2331,229,2022-10-16,06:00:00
2332,83,2022-09-28,03:00:00
2339,912,2022-10-28,12:00:00
2341,748,2022-10-19,06:00:00
2347,676,2022-10-04,02:00:00
2348,790,2022-10-27,20:00:00
2349,269,2022-10-01,13:00:00
2350,274,2022-09-14,23:00:00
2351,512,2022-10-19,06:00:00
2353,325,2022-10-10,08:00:00
2356,123,2022-09-15,16:00:00
2360,247,2022-10-12,23:00:00
2361,225,2022-09-25,09:00:00
2362,612,2022-09-29,11:00:00
2363,545,2022-10-18,02:00:00
2367,62,2022-09-17,07:00:00
2372,608,2022-10-10,10:00:00
2373,887,2022-11-09,10:00:00
2374,729,2022-11-08,23:00:00
2376,58,2022-09-23,00:00:00
2377,362,2022-09-27,18:00:00
2378,835,2022-10-13,02:00:00
2379,22,2022-10-10,22:00:00
2382,278,2022-09-25,08:00:00
2383,715,2022-10-25,19:00:00
2386,631,2022-10-30,23:00:00
2388,584,2022-10-07,04:00:00
2391,269,2022-09-20,12:00:00
2392,23,2022-09-14,13:00:00
2396,190,2022-10-04,03:00:00
2398,533,2022-10-16,13:00:00
2399,775,2022-10-27,15:00:00
2401,286,2022-09-28,12:00:00
2402,273,2022-10-19,03:00:00
2404,114,2022-09-19,17:00:00
2405,478,2022-10-24,00:00:00
2406,186,2022-10-12,23:00:00
2409,546,2022-09-28,15:00:00
2410,717,2022-10-02,11:00:00
2411,385,2022-10-25,06:00:00
2412,953,2022-11-18,12:00:00
2413,178,2022-09-30,04:00:00
2416,834,2022-10-13,09:00:00
2419,831,2022-10-12,04:00:00
2420,449,2022-10-08,06:00:00
2421,822,2022-11-12,06:00:00
2422,927,2022-10-30,07:00:00
2423,680,2022-10-07,03:00:00
2424,31,2022-10-10,17:00:00
2425,534,2022-09-26,06:00:00
2426,513,2022-09-29,00:00:00
2427,858,2022-10-26,02:00:00
2428,611,2022-10-29,01:00:00
2431,145,2022-09-08,02:00:00
2432,115,2022-09-10,01:00:00
2433,332,2022-10-25,02:00:00
2434,877,2022-11-04,08:00:00
2435,122,2022-09-28,17:00:00
2436,264,2022-10-01,22:00:00
2437,216,2022-10-11,15:00:00
2439,196,2022-10-11,21:00:00
2440,23,2022-10-06,07:00:00
2442,530,2022-11-01,20:00:00
2445,349,2022-09-20,06:00:00
2446,195,2022-09-24,19:00:00
2450,748,2022-10-29,00:00:00
2452,195,2022-10-05,02:00:00
2454,114,2022-10-01,12:00:00
2455,875,2022-10-28,19:00:00
2459,419,2022-10-20,10:00:00
2462,90,2022-09-29,19:00:00
2463,240,2022-10-15,17:00:00
2464,705,2022-11-09,05:00:00
2465,757,2022-10-26,07:00:00
2466,585,2022-10-01,10:00:00
2468,407,2022-09-26,20:00:00
2472,354,2022-10-16,16:00:00
2473,601,2022-10-01,10:00:00
2474,243,2022-10-20,12:00:00
2476,401,2022-10-06,23:00:00
2477,516,2022-09-28,14:00:00
2479,187,2022-10-15,02:00:00
2483,36,2022-09-18,04:00:00
2484,339,2022-10-02,05:00:00
2485,902,2022-10-11,04:00:00
2487,205,2022-10-03,11:00:00
2488,453,2022-10-21,12:00:00
2489,630,2022-10-06,06:00:00
2490,34,2022-09-03,08:00:00
2491,628,2022-11-03,01:00:00
2492,52,2022-09-20,01:00:00
2494,416,2022-10-04,12:00:00
2495,483,2022-10-23,02:00:00
2497,768,2022-10-20,22:00:00
2501,101,2022-09-24,08:00:00
2502,309,2022-09-26,14:00:00
2504,152,2022-10-08,07:00:00
2507,182,2022-10-05,20:00:00
2510,619,2022-10-02,15:00:00
2511,83,2022-09-30,22:00:00
2512,702,2022-11-01,04:00:00
2514,941,2022-10-31,07:00:00
2515,526,2022-10-27,07:00:00
2517,890,2022-10-13,06:00:00
2518,287,2022-09-20,07:00:00
2519,464,2022-10-04,02:00:00
2520,925,2022-11-15,23:00:00
2521,133,2022-09-20,04:00:00
2523,531,2022-10-10,16:00:00
2524,64,2022-09-22,19:00:00
2525,936,2022-11-02,06:00:00
2526,445,2022-09-30,21:00:00
2527,128,2022-10-14,17:00:00
2528,104,2022-09-08,21:00:00
2529,784,2022-11-01,17:00:00
2530,42,2022-09-06,14:00:00
2531,806,2022-10-14,14:00:00
2532,703,2022-10-09,17:00:00
2533,855,2022-11-13,22:00:00
2534,505,2022-10-07,09:00:00
2535,555,2022-10-08,08:00:00
2540,89,2022-09-17,15:00:00
2542,156,2022-09-18,15:00:00
2543,661,2022-10-08,22:00:00
2546,309,2022-09-25,08:00:00
2548,583,2022-09-28,23:00:00
2549,915,2022-10-14,10:00:00
2550,419,2022-10-26,01:00:00
2551,669,2022-11-06,22:00:00
2552,629,2022-10-29,22:00:00
2554,192,2022-10-14,10:00:00
2555,489,2022-09-24,20:00:00
2557,807,2022-10-27,14:00:00
2559,527,2022-10-31,17:00:00
2561,201,2022-10-13,20:00:00
2563,134,2022-09-20,19:00:00
2566,796,2022-10-24,12:00:00
2568,572,2022-10-29,08:00:00
2570,64,2022-09-06,03:00:00
2571,578,2022-10-09,13:00:00
2572,305,2022-10-05,17:00:00
2574,336,2022-10-23,18:00:00
2575,906,2022-11-07,13:00:00
2577,713,2022-10-04,05:00:00
2581,501,2022-10-14,09:00:00
2583,714,2022-10-27,01:00:00
2584,638,2022-10-04,19:00:00
2585,130,2022-10-01,16:00:00
2586,289,2022-10-12,16:00:00
2587,83,2022-10-07,06:00:00
2588,282,2022-09-21,18:00:00
2593,761,2022-10-15,06:00:00
2594,331,2022-10-12,23:00:00
2596,883,2022-11-08,14:00:00
2601,948,2022-10-28,01:00:00
2602,887,2022-10-14,13:00:00
2605,719,2022-10-11,02:00:00
2607,80,2022-09-27,00:00:00
2608,812,2022-11-06,08:00:00
2610,859,2022-11-01,00:00:00
2611,197,2022-09-30,00:00:00
2612,218,2022-09-14,19:00:00
2613,903,2022-11-16,23:00:00
2616,12,2022-09-07,15:00:00
2617,604,2022-10-28,07:00:00
2619,592,2022-10-31,09:00:00
2623,535,2022-10-14,00:00:00
2624,930,2022-11-02,13:00:00
2625,448,2022-10-12,18:00:00
2626,784,2022-10-26,23:00:00
2627,134,2022-10-02,18:00:00
2630,686,2022-10-15,12:00:00
2632,477,2022-10-26,01:00:00
2633,846,2022-11-03,13:00:00
2634,168,2022-10-06,11:00:00
2635,333,2022-09-19,18:00:00
2637,819,2022-11-04,07:00:00
2639,341,2022-10-20,00:00:00
2640,931,2022-11-18,14:00:00
2641,262,2022-09-18,21:00:00
2646,875,2022-10-11,10:00:00
2647,86,2022-10-09,07:00:00
2648,466,2022-10-11,12:00:00
2650,720,2022-10-30,19:00:00
2653,48,2022-09-23,15:00:00
2654,359,2022-10-19,07:00:00
2655,189,2022-09-25,13:00:00
2657,257,2022-10-06,16:00:00
2658,743,2022-10-29,11:00:00
2659,428,2022-10-28,22:00:00
2660,99,2022-09-21,01:00:00
2662,941,2022-10-21,12:00:00
2663,753,2022-10-12,12:00:00
2664,449,2022-10-13,01:00:00
2665,29,2022-09-26,02:00:00
2666,511,2022-10-22,17:00:00
2667,21,2022-09-06,01:00:00
