ID,Fuente,fuente_codificada
593,Insider Insights,12
2373,The Observer,26
8285,Echo News,6
10261,Newsline,17
8842,Metro News,13
3316,City Beat,2
5021,Metro News,13
1202,The Observer,26
7777,Morning Star,14
3655,The Informer,24
9843,Daily Beacon,4
5172,Press Pulse,18
4058,Newsflash,16
9379,The Observer,26
4084,Sunrise Chronicle,20
6945,Daily Beacon,4
5193,Evening Echo,7
5271,World News Network,32
3756,Voice of the Nation,31
8450,Daily Digest,5
2023,Newsflash,16
1683,Newsflash,16
7078,Global Insight,11
8935,Morning Star,14
8511,Star Sentinel,19
106,Daily Beacon,4
7874,The Insight,25
7491,The Herald Tribune,23
3797,Daily Beacon,4
6314,Urban News,30
2425,Evening Echo,7
6200,Morning Star,14
532,The Chronicle,21
8116,Global Insight,11
7487,Press Pulse,18
373,Metro News,13
4967,Express Tribune,8
2906,Global Insight,11
306,National Courier,15
5661,The Herald Tribune,23
8520,The Herald Tribune,23
8338,Press Pulse,18
1554,Capital Gazette,0
10523,Sunrise Chronicle,20
7651,The Informer,24
10221,Global Gazette,10
8769,Capital Gazette,0
9422,City Times,3
6125,The Chronicle,21
10353,Morning Star,14
5740,The Pulse,27
3036,World News Network,32
2782,Urban News,30
5938,The Chronicle,21
9995,Metro News,13
1478,Capital Gazette,0
4531,City Times,3
4616,The Insight,25
4402,The Insight,25
5343,Echo News,6
4124,The Insight,25
1045,Evening Echo,7
6697,Express Tribune,8
7279,Global Insight,11
7215,Express Tribune,8
824,The Insight,25
9353,Express Tribune,8
2760,The Insight,25
761,Sunrise Chronicle,20
1398,Daily Beacon,4
8287,City Times,3
6929,City Times,3
1467,Insider Insights,12
4888,Global Insight,11
6684,City Times,3
1511,Evening Echo,7
3568,The Insight,25
5548,City Beat,2
10047,Central Times,1
2885,Metro News,13
4903,Evening Echo,7
237,Global Gazette,10
1184,Global Insight,11
6254,Morning Star,14
8899,Voice of the Nation,31
9562,Express Tribune,8
6199,The Insight,25
4309,Evening Echo,7
3735,The Chronicle,21
7644,City Times,3
1243,The Insight,25
8719,Daily Digest,5
1928,Evening Echo,7
9006,Daily Digest,5
10386,Frontline Times,9
642,Global Gazette,10
1442,Capital Gazette,0
660,World News Network,32
480,Morning Star,14
5164,The Reporter,28
5904,Insider Insights,12
10342,Frontline Times,9
629,Global Insight,11
8743,The Observer,26
7969,Newsflash,16
4575,Frontline Times,9
557,The Insight,25
470,Insider Insights,12
10290,Express Tribune,8
2491,Frontline Times,9
5318,Voice of the Nation,31
10049,Morning Star,14
9938,Press Pulse,18
6146,The Daily Dispatch,22
7632,Global Gazette,10
6502,Insider Insights,12
6181,National Courier,15
5534,Press Pulse,18
7231,Global Gazette,10
7269,Newsline,17
2165,Global Gazette,10
4846,Insider Insights,12
6848,National Courier,15
7198,Express Tribune,8
8050,The Daily Dispatch,22
2659,National Courier,15
3199,Metro News,13
2986,Frontline Times,9
8313,Insider Insights,12
9395,The Herald Tribune,23
5744,Global Insight,11
3298,Echo News,6
10202,National Courier,15
9252,Global Gazette,10
10319,Daily Digest,5
4153,Metro News,13
5042,National Courier,15
2927,Press Pulse,18
10249,Central Times,1
3875,Urban News,30
4346,Urban News,30
5647,Morning Star,14
8349,The Chronicle,21
555,Evening Echo,7
3292,Global Insight,11
5571,Urban News,30
7045,Voice of the Nation,31
9897,Newsline,17
3588,The Chronicle,21
10399,Sunrise Chronicle,20
3515,Times Today,29
1572,Metro News,13
5669,Daily Beacon,4
8251,The Reporter,28
8875,The Observer,26
9373,Insider Insights,12
4640,The Insight,25
5558,Newsflash,16
2903,Daily Beacon,4
6747,Daily Beacon,4
9686,Press Pulse,18
9087,Morning Star,14
2209,The Herald Tribune,23
422,The Herald Tribune,23
1956,Voice of the Nation,31
2474,City Beat,2
8072,Echo News,6
149,Central Times,1
4074,Voice of the Nation,31
1873,Newsline,17
8629,The Herald Tribune,23
4171,City Times,3
565,The Observer,26
6202,The Observer,26
3734,City Beat,2
1999,Voice of the Nation,31
1851,Metro News,13
1682,World News Network,32
7826,National Courier,15
8570,Global Insight,11
1365,Times Today,29
26,Insider Insights,12
10332,Times Today,29
5958,Express Tribune,8
2038,The Informer,24
10264,The Observer,26
6081,The Daily Dispatch,22
2767,The Herald Tribune,23
6332,Newsflash,16
8002,Sunrise Chronicle,20
8451,Sunrise Chronicle,20
6185,Times Today,29
5269,Voice of the Nation,31
2271,Sunrise Chronicle,20
2013,Evening Echo,7
1308,The Herald Tribune,23
9988,The Insight,25
4611,Times Today,29
1651,Evening Echo,7
774,City Times,3
9881,Insider Insights,12
7068,The Informer,24
542,City Beat,2
6439,Daily Digest,5
6229,The Insight,25
3075,The Observer,26
5782,Voice of the Nation,31
6427,Global Insight,11
2563,Evening Echo,7
5069,Press Pulse,18
1031,Frontline Times,9
8841,Times Today,29
7767,Daily Digest,5
6070,The Insight,25
4253,Press Pulse,18
2865,The Insight,25
4766,Echo News,6
434,Sunrise Chronicle,20
5194,Times Today,29
5907,Evening Echo,7
2254,Metro News,13
4968,Urban News,30
4781,Morning Star,14
6925,Press Pulse,18
9420,The Observer,26
4472,Global Insight,11
436,Insider Insights,12
4731,Global Insight,11
8138,The Chronicle,21
669,The Chronicle,21
8279,Evening Echo,7
3621,Morning Star,14
857,The Daily Dispatch,22
25,Daily Digest,5
1249,The Chronicle,21
3293,Newsflash,16
649,Express Tribune,8
4503,Insider Insights,12
1330,Daily Beacon,4
8348,Press Pulse,18
8686,The Pulse,27
4319,Times Today,29
3490,Morning Star,14
939,Capital Gazette,0
10464,Global Gazette,10
5196,The Pulse,27
890,Metro News,13
3609,Global Insight,11
2584,The Informer,24
2155,The Observer,26
8269,Central Times,1
4282,Global Gazette,10
913,Echo News,6
3362,World News Network,32
133,Sunrise Chronicle,20
5713,Star Sentinel,19
3014,The Herald Tribune,23
9015,Echo News,6
1128,City Beat,2
8998,The Reporter,28
4513,Press Pulse,18
9912,The Observer,26
4387,Urban News,30
9602,World News Network,32
8040,World News Network,32
2734,City Times,3
3332,Times Today,29
1941,Daily Beacon,4
6182,Capital Gazette,0
7766,Capital Gazette,0
3392,Daily Beacon,4
9460,Urban News,30
4241,Evening Echo,7
6011,Global Insight,11
2388,Central Times,1
1477,Frontline Times,9
6719,Voice of the Nation,31
10196,The Observer,26
3931,Star Sentinel,19
9526,Newsflash,16
391,Metro News,13
9246,Daily Digest,5
9820,Newsflash,16
7888,The Chronicle,21
5129,Central Times,1
5518,The Insight,25
7987,Echo News,6
9285,Newsline,17
8412,Evening Echo,7
3080,The Herald Tribune,23
9678,Times Today,29
5764,Express Tribune,8
8418,Star Sentinel,19
7920,Times Today,29
9677,Capital Gazette,0
7123,Evening Echo,7
2112,Insider Insights,12
1350,Daily Beacon,4
3647,The Herald Tribune,23
7575,City Times,3
1142,World News Network,32
6889,Daily Digest,5
10455,Times Today,29
848,Global Insight,11
3503,Newsline,17
8789,Morning Star,14
6395,National Courier,15
6163,Times Today,29
8115,Morning Star,14
5013,The Insight,25
9837,World News Network,32
4063,The Pulse,27
922,Daily Digest,5
5255,Morning Star,14
2476,Echo News,6
8602,Daily Digest,5
3672,Newsline,17
3011,City Times,3
5996,City Times,3
8750,The Chronicle,21
7476,Express Tribune,8
5276,World News Network,32
4313,Central Times,1
2571,The Observer,26
4951,Press Pulse,18
1879,Express Tribune,8
5729,The Insight,25
6952,Central Times,1
8003,Metro News,13
7235,Echo News,6
4004,The Insight,25
5577,The Herald Tribune,23
2168,The Informer,24
6568,The Pulse,27
285,Press Pulse,18
1016,Sunrise Chronicle,20
9083,The Informer,24
4755,Capital Gazette,0
9049,Star Sentinel,19
8315,Urban News,30
3439,Times Today,29
3241,Global Insight,11
295,Morning Star,14
9522,Newsflash,16
4301,Newsflash,16
2490,Frontline Times,9
7142,Morning Star,14
2743,Daily Digest,5
5966,Newsflash,16
9591,National Courier,15
120,Evening Echo,7
10197,The Informer,24
4998,Press Pulse,18
9108,Urban News,30
4956,The Herald Tribune,23
2981,Metro News,13
2206,Evening Echo,7
2501,Morning Star,14
2433,City Times,3
1482,Newsline,17
6772,Urban News,30
3483,Voice of the Nation,31
2739,The Insight,25
2235,Frontline Times,9
4939,Express Tribune,8
1412,The Insight,25
920,City Times,3
5515,City Times,3
5096,The Daily Dispatch,22
6716,National Courier,15
10475,The Insight,25
1408,City Beat,2
6342,Express Tribune,8
8111,Sunrise Chronicle,20
380,Metro News,13
1513,The Pulse,27
2804,City Beat,2
2185,The Reporter,28
4001,Central Times,1
9502,Metro News,13
9981,National Courier,15
9904,City Beat,2
4495,Times Today,29
9069,The Reporter,28
6556,Frontline Times,9
2274,The Herald Tribune,23
9455,Central Times,1
3724,Voice of the Nation,31
420,World News Network,32
3604,Newsline,17
3747,Newsflash,16
9661,Echo News,6
6281,The Pulse,27
2730,Insider Insights,12
3390,World News Network,32
7569,Times Today,29
6338,Urban News,30
4510,Times Today,29
3654,Urban News,30
7088,City Times,3
3903,Newsflash,16
9365,Times Today,29
59,City Beat,2
3395,Star Sentinel,19
3207,The Insight,25
5540,World News Network,32
839,Global Gazette,10
5841,Insider Insights,12
2487,The Insight,25
6262,The Pulse,27
5675,World News Network,32
4135,National Courier,15
7543,Urban News,30
1209,Metro News,13
7536,Sunrise Chronicle,20
9124,Urban News,30
575,Daily Digest,5
4232,Sunrise Chronicle,20
5702,Central Times,1
1040,Voice of the Nation,31
1191,The Chronicle,21
7659,Morning Star,14
3446,Insider Insights,12
1639,National Courier,15
556,Newsline,17
2670,The Chronicle,21
2318,Express Tribune,8
9220,Insider Insights,12
3149,Sunrise Chronicle,20
5257,Times Today,29
9161,The Chronicle,21
9149,The Chronicle,21
1856,City Times,3
3543,World News Network,32
7257,The Pulse,27
8291,Global Insight,11
9349,Newsflash,16
4017,The Pulse,27
8967,The Daily Dispatch,22
6144,The Chronicle,21
8603,The Herald Tribune,23
220,Global Insight,11
7851,Newsline,17
5090,Newsline,17
3725,The Herald Tribune,23
9451,The Daily Dispatch,22
8807,The Daily Dispatch,22
2666,The Informer,24
3172,Star Sentinel,19
782,The Daily Dispatch,22
1317,The Insight,25
5756,Urban News,30
8897,The Reporter,28
8022,City Times,3
4238,Frontline Times,9
2886,The Chronicle,21
2348,City Times,3
3753,Metro News,13
6232,The Insight,25
7149,National Courier,15
6668,Morning Star,14
5873,Sunrise Chronicle,20
3383,Press Pulse,18
10553,The Informer,24
574,Press Pulse,18
10112,City Beat,2
5950,Times Today,29
2667,Metro News,13
39,Global Insight,11
4612,Central Times,1
6292,City Beat,2
3169,Global Gazette,10
7682,National Courier,15
4969,Metro News,13
2630,The Herald Tribune,23
7679,World News Network,32
6779,Capital Gazette,0
6869,Morning Star,14
9445,Express Tribune,8
4295,Daily Beacon,4
374,The Pulse,27
10182,Capital Gazette,0
4345,Insider Insights,12
9792,Frontline Times,9
2224,Daily Beacon,4
4008,Capital Gazette,0
4897,Metro News,13
398,City Beat,2
7035,The Chronicle,21
8893,Newsline,17
9323,The Insight,25
7176,The Herald Tribune,23
474,Newsline,17
2379,Newsflash,16
1160,City Beat,2
6710,Newsflash,16
4753,The Pulse,27
9045,World News Network,32
1824,The Daily Dispatch,22
9922,Capital Gazette,0
8793,Morning Star,14
1234,World News Network,32
1256,The Daily Dispatch,22
7974,The Chronicle,21
6898,Voice of the Nation,31
9091,The Observer,26
8308,Urban News,30
7539,The Reporter,28
243,Daily Beacon,4
7496,Urban News,30
4624,The Pulse,27
2520,The Observer,26
9298,Times Today,29
2391,The Reporter,28
7301,Morning Star,14
7250,Evening Echo,7
10477,Newsflash,16
4926,Express Tribune,8
8008,The Chronicle,21
3244,Times Today,29
9436,Newsline,17
9106,Central Times,1
7887,Daily Digest,5
7120,The Chronicle,21
7978,Frontline Times,9
2827,Morning Star,14
8529,Newsflash,16
8126,The Insight,25
3511,Global Insight,11
1788,Sunrise Chronicle,20
2940,Metro News,13
7683,Daily Beacon,4
4420,The Pulse,27
8991,Morning Star,14
6922,The Daily Dispatch,22
3122,Voice of the Nation,31
2101,The Reporter,28
88,City Beat,2
5409,Capital Gazette,0
5376,Evening Echo,7
319,Daily Digest,5
3068,World News Network,32
3028,Express Tribune,8
6099,Press Pulse,18
6088,City Beat,2
3732,Morning Star,14
9627,Metro News,13
7358,Capital Gazette,0
2718,The Insight,25
8580,Daily Beacon,4
4801,Daily Digest,5
8365,Frontline Times,9
8361,The Herald Tribune,23
3531,Press Pulse,18
7923,The Reporter,28
9208,City Beat,2
630,Morning Star,14
1971,Sunrise Chronicle,20
4444,World News Network,32
9599,The Herald Tribune,23
2984,Sunrise Chronicle,20
1830,The Pulse,27
8198,Evening Echo,7
4520,Daily Beacon,4
2555,City Times,3
5792,Express Tribune,8
10311,Daily Digest,5
3952,Metro News,13
3431,Daily Beacon,4
949,Urban News,30
37,Global Gazette,10
19,Central Times,1
3187,The Pulse,27
5299,Voice of the Nation,31
10222,Insider Insights,12
1703,Global Insight,11
10440,Insider Insights,12
1725,Global Insight,11
2105,Global Gazette,10
5781,Sunrise Chronicle,20
10163,The Informer,24
411,The Herald Tribune,23
5972,Evening Echo,7
1647,Urban News,30
10064,Voice of the Nation,31
3800,Global Gazette,10
2246,Sunrise Chronicle,20
10480,The Observer,26
5372,The Observer,26
8865,Global Insight,11
5759,City Times,3
1859,Daily Beacon,4
6051,Star Sentinel,19
4604,The Observer,26
5443,The Herald Tribune,23
8176,Urban News,30
9831,Express Tribune,8
430,Newsline,17
709,Evening Echo,7
765,Global Insight,11
8333,Times Today,29
5620,Newsline,17
3157,City Times,3
8585,City Times,3
190,Global Insight,11
786,Global Insight,11
6759,Frontline Times,9
2702,City Times,3
6979,Metro News,13
5403,Press Pulse,18
3719,Press Pulse,18
6807,Evening Echo,7
6282,Frontline Times,9
4828,The Daily Dispatch,22
7689,Express Tribune,8
1258,The Observer,26
8047,Newsflash,16
1316,The Informer,24
5077,The Insight,25
9649,The Insight,25
7618,Express Tribune,8
6370,Daily Beacon,4
5076,Newsflash,16
2409,The Informer,24
9513,Morning Star,14
9672,Voice of the Nation,31
2454,World News Network,32
289,Sunrise Chronicle,20
3617,Morning Star,14
644,Daily Digest,5
1314,Sunrise Chronicle,20
3176,The Chronicle,21
9355,Times Today,29
5517,Daily Digest,5
3283,Daily Digest,5
5559,Newsflash,16
3620,Echo News,6
2568,The Pulse,27
9127,Voice of the Nation,31
8680,Voice of the Nation,31
4607,Morning Star,14
4836,World News Network,32
7479,The Chronicle,21
8662,Times Today,29
6023,Insider Insights,12
6401,Press Pulse,18
4435,Newsflash,16
6800,World News Network,32
5046,The Insight,25
7619,The Reporter,28
5897,The Pulse,27
2114,Morning Star,14
7477,The Pulse,27
10465,Voice of the Nation,31
1395,Morning Star,14
10495,The Herald Tribune,23
6817,Times Today,29
4564,Newsflash,16
9906,Press Pulse,18
4857,Press Pulse,18
9017,Express Tribune,8
1632,Metro News,13
2694,Daily Digest,5
573,Star Sentinel,19
8262,The Observer,26
7143,Urban News,30
1401,Sunrise Chronicle,20
6782,Express Tribune,8
3674,Star Sentinel,19
2,The Insight,25
6444,The Daily Dispatch,22
4064,Sunrise Chronicle,20
6250,Sunrise Chronicle,20
813,Insider Insights,12
6931,The Insight,25
2061,Central Times,1
9452,Central Times,1
1815,Metro News,13
9374,Echo News,6
2756,National Courier,15
10430,The Insight,25
9670,Insider Insights,12
7450,The Informer,24
1995,The Reporter,28
2933,Global Gazette,10
3973,Express Tribune,8
9315,The Observer,26
1378,Global Gazette,10
9658,Urban News,30
7976,Frontline Times,9
4035,The Herald Tribune,23
5110,Global Gazette,10
6846,Star Sentinel,19
1844,Central Times,1
6305,Frontline Times,9
1144,The Observer,26
9240,The Chronicle,21
8667,Voice of the Nation,31
7329,Daily Digest,5
5333,Newsline,17
4389,The Pulse,27
2594,The Herald Tribune,23
6108,City Times,3
1678,Star Sentinel,19
3857,Morning Star,14
6773,The Pulse,27
1575,Global Insight,11
2970,The Informer,24
195,The Insight,25
7926,The Insight,25
6827,Star Sentinel,19
7594,Frontline Times,9
3815,Frontline Times,9
8843,Newsflash,16
2944,Evening Echo,7
1282,Newsflash,16
8447,The Observer,26
1658,Central Times,1
7334,The Pulse,27
8481,Daily Beacon,4
3824,The Informer,24
4288,Central Times,1
5698,Evening Echo,7
8947,Press Pulse,18
7286,Times Today,29
1302,Times Today,29
10491,Sunrise Chronicle,20
7896,Star Sentinel,19
9459,The Insight,25
5633,The Chronicle,21
6823,The Informer,24
2212,Sunrise Chronicle,20
2299,Urban News,30
4007,World News Network,32
5353,Daily Digest,5
8746,Sunrise Chronicle,20
886,Evening Echo,7
7568,Frontline Times,9
9224,World News Network,32
9442,City Beat,2
6630,World News Network,32
559,The Reporter,28
1739,The Insight,25
3296,Central Times,1
7770,The Chronicle,21
4941,Star Sentinel,19
2383,World News Network,32
9236,The Daily Dispatch,22
631,The Reporter,28
9515,Global Gazette,10
8209,Global Insight,11
341,Central Times,1
9159,Global Insight,11
3491,Morning Star,14
5412,World News Network,32
9430,Central Times,1
7321,The Insight,25
7726,The Pulse,27
1584,Newsline,17
4677,Newsflash,16
5181,The Observer,26
2982,The Pulse,27
9700,Metro News,13
2936,National Courier,15
4140,The Daily Dispatch,22
9467,The Insight,25
9255,Newsflash,16
6867,Newsline,17
7514,The Insight,25
9225,The Pulse,27
4156,World News Network,32
3025,Urban News,30
428,Voice of the Nation,31
1696,Urban News,30
1372,Insider Insights,12
2324,Frontline Times,9
9558,Times Today,29
7122,The Chronicle,21
6930,Sunrise Chronicle,20
8734,The Informer,24
4458,Metro News,13
10245,Metro News,13
5806,Sunrise Chronicle,20
7230,Insider Insights,12
3405,Sunrise Chronicle,20
6751,Global Gazette,10
3464,The Chronicle,21
4209,Global Gazette,10
4249,Voice of the Nation,31
1888,Star Sentinel,19
8434,City Times,3
1496,Insider Insights,12
5523,Press Pulse,18
6298,Sunrise Chronicle,20
5167,Express Tribune,8
3047,The Informer,24
2294,The Chronicle,21
6385,Evening Echo,7
4028,The Pulse,27
635,City Beat,2
9476,Capital Gazette,0
2227,Morning Star,14
5746,Central Times,1
5627,Urban News,30
5584,City Beat,2
9946,Echo News,6
8586,Times Today,29
4644,Express Tribune,8
3596,Star Sentinel,19
10072,Global Gazette,10
549,Newsflash,16
910,Capital Gazette,0
6554,The Reporter,28
8700,Press Pulse,18
3110,Global Insight,11
4474,The Insight,25
3492,The Reporter,28
1587,Global Gazette,10
311,Times Today,29
1346,Newsflash,16
7734,The Daily Dispatch,22
1362,Insider Insights,12
5418,Newsflash,16
461,Sunrise Chronicle,20
560,The Observer,26
7464,Voice of the Nation,31
132,Daily Digest,5
10055,Global Insight,11
8566,Insider Insights,12
8826,The Reporter,28
7959,World News Network,32
1758,The Daily Dispatch,22
10542,Urban News,30
5993,Global Insight,11
7307,The Daily Dispatch,22
10148,The Reporter,28
3344,Sunrise Chronicle,20
1863,Metro News,13
5324,Insider Insights,12
7531,Daily Digest,5
8158,The Insight,25
8593,The Chronicle,21
5191,The Chronicle,21
282,Voice of the Nation,31
4821,Evening Echo,7
5902,Express Tribune,8
5886,City Times,3
2033,Voice of the Nation,31
4557,Global Gazette,10
238,Daily Beacon,4
6628,Voice of the Nation,31
1674,Global Insight,11
5086,Urban News,30
6373,The Insight,25
5834,National Courier,15
473,The Pulse,27
6520,Express Tribune,8
4598,Newsline,17
76,Voice of the Nation,31
4041,Daily Beacon,4
4094,Times Today,29
10022,Capital Gazette,0
9380,Daily Beacon,4
5204,Echo News,6
7897,Newsflash,16
10497,Capital Gazette,0
10240,Express Tribune,8
7555,Insider Insights,12
5024,The Insight,25
7784,National Courier,15
8535,The Reporter,28
10322,The Observer,26
4127,The Informer,24
8864,Metro News,13
4832,Central Times,1
7518,National Courier,15
8665,World News Network,32
3319,Newsflash,16
8156,World News Network,32
904,Press Pulse,18
4442,Star Sentinel,19
4578,Sunrise Chronicle,20
6036,Insider Insights,12
1253,Newsflash,16
8946,Echo News,6
10032,City Times,3
1367,Capital Gazette,0
6096,Daily Digest,5
1430,Newsline,17
707,Daily Beacon,4
4646,Express Tribune,8
279,Times Today,29
7941,Urban News,30
9470,Global Gazette,10
2459,Express Tribune,8
8857,Daily Digest,5
6866,The Pulse,27
3191,Evening Echo,7
1149,Evening Echo,7
8659,Morning Star,14
9862,City Beat,2
2875,Capital Gazette,0
1704,Newsline,17
9082,Times Today,29
5910,Echo News,6
3479,Press Pulse,18
9490,The Chronicle,21
6847,Newsflash,16
4809,Urban News,30
6193,The Chronicle,21
5884,The Pulse,27
3379,Evening Echo,7
9272,Echo News,6
595,Urban News,30
8464,Urban News,30
3473,Newsflash,16
3286,Sunrise Chronicle,20
8165,Daily Beacon,4
3984,World News Network,32
5494,Capital Gazette,0
7273,The Reporter,28
1268,City Times,3
10160,Global Gazette,10
8228,City Beat,2
3053,Newsflash,16
3649,Newsline,17
395,Star Sentinel,19
254,Express Tribune,8
388,The Reporter,28
4057,Press Pulse,18
122,The Chronicle,21
8565,Newsflash,16
7287,Star Sentinel,19
799,The Insight,25
6052,Global Insight,11
1493,Daily Digest,5
5300,The Pulse,27
8661,Morning Star,14
1814,Star Sentinel,19
4098,Newsline,17
8542,Sunrise Chronicle,20
1057,Urban News,30
296,Times Today,29
8500,Newsflash,16
8270,The Chronicle,21
1163,Echo News,6
7884,Sunrise Chronicle,20
6629,Daily Beacon,4
1391,Newsflash,16
444,National Courier,15
5913,The Pulse,27
7773,Global Gazette,10
9530,The Reporter,28
8870,Press Pulse,18
744,Times Today,29
7806,Sunrise Chronicle,20
8362,Daily Beacon,4
4839,The Reporter,28
955,The Daily Dispatch,22
6368,The Observer,26
10505,Press Pulse,18
823,City Beat,2
10392,Times Today,29
616,The Insight,25
9465,City Times,3
5001,Global Gazette,10
5923,City Beat,2
9651,The Reporter,28
2671,The Chronicle,21
3020,Press Pulse,18
2548,National Courier,15
4507,Evening Echo,7
176,The Observer,26
2322,Voice of the Nation,31
1387,Insider Insights,12
8199,Express Tribune,8
7772,Newsline,17
5721,The Daily Dispatch,22
8433,Frontline Times,9
9167,Star Sentinel,19
8571,Frontline Times,9
1827,Global Gazette,10
10075,The Pulse,27
1076,Star Sentinel,19
594,Frontline Times,9
2495,Morning Star,14
9331,Press Pulse,18
10140,Daily Beacon,4
8880,Evening Echo,7
7585,Insider Insights,12
8768,Evening Echo,7
968,Metro News,13
5805,Morning Star,14
2450,Capital Gazette,0
10325,Global Gazette,10
78,The Daily Dispatch,22
8131,Express Tribune,8
10380,City Beat,2
2494,The Pulse,27
349,Insider Insights,12
2575,Metro News,13
6231,Daily Digest,5
6026,Global Gazette,10
5157,World News Network,32
6946,National Courier,15
2446,National Courier,15
2925,The Insight,25
1068,Voice of the Nation,31
2416,National Courier,15
8930,Star Sentinel,19
7168,Sunrise Chronicle,20
5797,The Herald Tribune,23
498,Frontline Times,9
9882,Newsline,17
10074,Voice of the Nation,31
10229,Voice of the Nation,31
8164,Star Sentinel,19
4960,Central Times,1
5022,The Daily Dispatch,22
6565,Newsflash,16
8286,Central Times,1
8030,Frontline Times,9
10447,Newsflash,16
4252,Morning Star,14
3541,Daily Digest,5
2808,Daily Digest,5
2455,The Informer,24
9248,Times Today,29
1709,City Beat,2
732,The Pulse,27
7717,Press Pulse,18
6652,Insider Insights,12
2236,Metro News,13
6691,Capital Gazette,0
8189,Evening Echo,7
2201,Daily Digest,5
5453,The Pulse,27
5424,Insider Insights,12
5594,Newsline,17
6056,Daily Beacon,4
7,Capital Gazette,0
8295,Daily Beacon,4
3448,Daily Beacon,4
7721,Frontline Times,9
2552,National Courier,15
1073,Times Today,29
1862,Capital Gazette,0
5441,Frontline Times,9
9387,The Insight,25
6536,Daily Digest,5
5033,Sunrise Chronicle,20
5342,Newsline,17
1841,Press Pulse,18
1136,Insider Insights,12
6189,Times Today,29
3129,Voice of the Nation,31
1336,Daily Digest,5
7457,Newsflash,16
6302,Echo News,6
9115,Frontline Times,9
7876,The Informer,24
5166,Insider Insights,12
4290,Daily Beacon,4
9919,Global Insight,11
9691,City Beat,2
4336,Metro News,13
7614,Daily Digest,5
5108,Times Today,29
7060,Insider Insights,12
7056,Frontline Times,9
6045,Evening Echo,7
8379,Urban News,30
1795,City Times,3
9975,Central Times,1
4628,The Chronicle,21
4125,Sunrise Chronicle,20
6116,The Daily Dispatch,22
4152,The Informer,24
7889,National Courier,15
1813,Capital Gazette,0
4885,City Beat,2
5071,Global Insight,11
5952,The Daily Dispatch,22
6021,Voice of the Nation,31
7159,Metro News,13
6569,The Chronicle,21
2637,Morning Star,14
6374,National Courier,15
1267,Frontline Times,9
7725,Express Tribune,8
3266,Newsflash,16
895,Daily Digest,5
2020,Morning Star,14
2512,National Courier,15
3346,City Beat,2
1750,Global Gazette,10
1400,Times Today,29
3663,The Reporter,28
5137,Times Today,29
10463,Insider Insights,12
7937,The Pulse,27
5382,The Insight,25
8964,Insider Insights,12
5823,Voice of the Nation,31
3404,Star Sentinel,19
9094,Newsline,17
125,Times Today,29
2641,National Courier,15
4614,Star Sentinel,19
2245,Express Tribune,8
5998,Express Tribune,8
8017,Capital Gazette,0
5761,The Chronicle,21
7802,The Daily Dispatch,22
3033,The Herald Tribune,23
8792,National Courier,15
3849,The Pulse,27
7521,Global Gazette,10
10100,The Herald Tribune,23
2608,Press Pulse,18
9245,City Times,3
5953,Daily Digest,5
4978,Star Sentinel,19
2191,The Herald Tribune,23
5916,The Insight,25
7323,Sunrise Chronicle,20
4525,Morning Star,14
3956,City Times,3
1307,City Beat,2
338,National Courier,15
6127,Daily Beacon,4
4333,World News Network,32
2225,Central Times,1
9885,The Herald Tribune,23
10063,Global Gazette,10
6284,The Herald Tribune,23
9556,Global Gazette,10
872,National Courier,15
6228,Echo News,6
745,The Observer,26
1692,Sunrise Chronicle,20
1404,Echo News,6
4310,Central Times,1
5611,Morning Star,14
9813,The Reporter,28
2613,Echo News,6
2055,Metro News,13
9656,Evening Echo,7
8811,The Daily Dispatch,22
8503,Capital Gazette,0
6789,Frontline Times,9
5390,Urban News,30
7749,Echo News,6
4108,The Herald Tribune,23
4902,Voice of the Nation,31
6868,Evening Echo,7
9260,World News Network,32
4502,Frontline Times,9
3970,The Informer,24
4121,Echo News,6
8432,Newsflash,16
4036,Central Times,1
5504,Urban News,30
8426,Newsline,17
5179,World News Network,32
4882,City Times,3
2262,Metro News,13
1646,Star Sentinel,19
4488,The Daily Dispatch,22
301,The Insight,25
3838,National Courier,15
6450,The Pulse,27
3587,Frontline Times,9
1866,Sunrise Chronicle,20
2752,Urban News,30
7655,Daily Digest,5
7188,Metro News,13
4189,The Pulse,27
4555,City Times,3
7855,The Informer,24
6741,The Herald Tribune,23
6355,Global Insight,11
9842,City Times,3
4863,The Observer,26
5360,Global Insight,11
3185,Newsflash,16
1637,The Daily Dispatch,22
9059,Capital Gazette,0
8218,The Chronicle,21
3646,Express Tribune,8
5338,Capital Gazette,0
3787,Insider Insights,12
7899,Insider Insights,12
2720,City Beat,2
6365,World News Network,32
2071,Insider Insights,12
6151,Echo News,6
3377,City Beat,2
10494,Urban News,30
9713,Daily Beacon,4
7009,Press Pulse,18
5037,Capital Gazette,0
5632,Global Insight,11
4649,The Informer,24
9772,Newsflash,16
278,Global Gazette,10
10312,Global Insight,11
7675,Global Insight,11
6839,Times Today,29
5709,The Chronicle,21
5130,Press Pulse,18
6187,Newsline,17
7107,Frontline Times,9
7162,The Chronicle,21
9725,Newsline,17
1896,World News Network,32
8107,Metro News,13
5314,Newsline,17
9417,The Insight,25
1390,Global Insight,11
3458,Global Insight,11
673,Insider Insights,12
6438,The Pulse,27
8579,The Informer,24
9836,World News Network,32
7085,Echo News,6
4847,World News Network,32
4927,Daily Beacon,4
5736,The Daily Dispatch,22
10413,Central Times,1
5597,National Courier,15
