ID,Autor,autor_codificado
6366,Nora Patel,26
5034,Isabella Nguyen,15
3396,Desconocido,9
2398,Ava Murphy,3
1322,Michael Sharma,24
6824,Ella Sharma,10
3535,Logan Wong,18
9990,Isabella Nguyen,15
8480,Desconocido,9
7597,Avery Kim,4
808,Michael Sharma,24
9182,Samantha Chen,29
4284,Ella Sharma,10
5073,Owen Rodriguez,28
2587,Lily Wang,17
1893,Michael Sharma,24
3102,Grace Liu,14
7368,Sophie Chen,30
7964,Avery Kim,4
10111,Madison Wong,20
3922,Desconocido,9
7642,Ella Sharma,10
3833,Victoria Singh,31
9172,Victoria Singh,31
3917,Nora Patel,26
8335,Desconocido,9
4541,Sophie Chen,30
4081,Noah Khan,25
1335,Nora Patel,26
9326,Mia Gupta,23
1664,Zoe Lee,34
10397,Owen Rodriguez,28
6753,Lucas Kim,19
7388,Zoe Lee,34
4594,Desconocido,9
5245,Desconocido,9
978,Chloe Nguyen,7
2771,Ethan Hayes,12
8257,Isabella Nguyen,15
6685,Emily Parker,11
7094,Nora Patel,26
7691,Desconocido,9
5351,Victoria Singh,31
1240,William Kumar,32
6243,Avery Kim,4
614,Noah Khan,25
1567,Caleb Shah,6
8642,Lucas Kim,19
5768,Victoria Singh,31
7982,Samantha Chen,29
6894,Desconocido,9
5407,Xavier Chang,33
767,Ella Sharma,10
10027,Daniel Patel,8
3795,Logan Wong,18
3197,Zoe Lee,34
5956,Madison Wong,20
1555,Emily Parker,11
4367,Benjamin Singh,5
1495,Sophie Chen,30
107,Sophie Chen,30
7324,William Kumar,32
9878,Emily Parker,11
262,William Kumar,32
6372,Emily Parker,11
6379,Xavier Chang,33
4384,Mia Gupta,23
2243,Emily Parker,11
52,Ethan Hayes,12
10519,Amelia Rivera,1
7865,Desconocido,9
4997,Maxwell Rivera,22
8668,Aria Shah,2
9308,Chloe Nguyen,7
3361,Ella Sharma,10
3333,Zoe Lee,34
4949,Ava Murphy,3
7731,Alexander Lee,0
5650,Caleb Shah,6
2543,Noah Khan,25
4647,Desconocido,9
77,Amelia Rivera,1
5400,Owen Rodriguez,28
8705,Desconocido,9
9544,Grace Liu,14
843,Samantha Chen,29
6353,Nora Patel,26
206,Daniel Patel,8
4456,Lucas Kim,19
7703,Ava Murphy,3
1327,Desconocido,9
10411,Amelia Rivera,1
7148,Desconocido,9
7349,Marcus Liu,21
7522,Samantha Chen,29
5491,William Kumar,32
10096,Caleb Shah,6
12,Desconocido,9
5474,Olivia Kumar,27
8368,Caleb Shah,6
8252,Lily Wang,17
5658,Grace Liu,14
5737,Desconocido,9
10398,Emily Parker,11
8083,Lucas Kim,19
10406,Nora Patel,26
10242,Emily Parker,11
6580,Zoe Lee,34
10050,Chloe Nguyen,7
7819,Alexander Lee,0
8143,Zoe Lee,34
2160,Noah Khan,25
4892,Desconocido,9
4245,Lily Wang,17
3016,Xavier Chang,33
10532,Jacob Gupta,16
1633,Desconocido,9
552,Maxwell Rivera,22
3320,Benjamin Singh,5
2265,Sophie Chen,30
2148,Benjamin Singh,5
7999,Amelia Rivera,1
665,Benjamin Singh,5
2091,Desconocido,9
4438,Lucas Kim,19
2016,Desconocido,9
1968,Desconocido,9
5287,Ethan Hayes,12
9128,Victoria Singh,31
9105,Caleb Shah,6
3245,Xavier Chang,33
9779,Nora Patel,26
7841,Desconocido,9
7134,Madison Wong,20
609,Benjamin Singh,5
1228,Chloe Nguyen,7
9238,Sophie Chen,30
457,Nora Patel,26
8154,Ella Sharma,10
5583,Aria Shah,2
2349,Victoria Singh,31
10536,Isabella Nguyen,15
1635,Desconocido,9
5341,Gabriel Santos,13
7189,Isabella Nguyen,15
6901,Desconocido,9
5009,Gabriel Santos,13
6518,Mia Gupta,23
9744,Isabella Nguyen,15
6704,Chloe Nguyen,7
10423,Zoe Lee,34
3072,Victoria Singh,31
7763,Caleb Shah,6
8478,Sophie Chen,30
3297,Owen Rodriguez,28
7021,Nora Patel,26
6371,Benjamin Singh,5
49,Madison Wong,20
8452,Desconocido,9
945,Desconocido,9
5862,Aria Shah,2
5936,Alexander Lee,0
6162,Chloe Nguyen,7
3163,Ella Sharma,10
4212,Sophie Chen,30
6449,Lily Wang,17
3668,Mia Gupta,23
8939,Isabella Nguyen,15
9457,Lucas Kim,19
1157,Emily Parker,11
5734,Madison Wong,20
1239,Marcus Liu,21
4645,Michael Sharma,24
2374,Olivia Kumar,27
1252,Samantha Chen,29
7319,Chloe Nguyen,7
3804,Zoe Lee,34
3394,Marcus Liu,21
2479,Michael Sharma,24
261,Samantha Chen,29
1521,Owen Rodriguez,28
8006,Xavier Chang,33
10299,Desconocido,9
2477,Nora Patel,26
3358,Lily Wang,17
1119,Lily Wang,17
4704,Aria Shah,2
7237,Zoe Lee,34
3537,William Kumar,32
7909,Logan Wong,18
1454,Gabriel Santos,13
6306,Nora Patel,26
7419,Isabella Nguyen,15
3510,Mia Gupta,23
7466,Grace Liu,14
6985,Ella Sharma,10
8774,Owen Rodriguez,28
5824,Mia Gupta,23
7057,Nora Patel,26
9104,Amelia Rivera,1
1855,Desconocido,9
2847,Owen Rodriguez,28
4774,William Kumar,32
622,Desconocido,9
4391,Chloe Nguyen,7
9740,Lily Wang,17
679,Daniel Patel,8
466,Grace Liu,14
7181,Benjamin Singh,5
6164,Michael Sharma,24
6383,Desconocido,9
8488,Lily Wang,17
1254,Xavier Chang,33
2135,Daniel Patel,8
7246,Noah Khan,25
1540,Mia Gupta,23
10062,Ava Murphy,3
10071,Benjamin Singh,5
152,Emily Parker,11
7616,Zoe Lee,34
2468,Ella Sharma,10
6461,Ella Sharma,10
8444,Aria Shah,2
8731,William Kumar,32
3265,Lucas Kim,19
10151,Grace Liu,14
1415,William Kumar,32
2172,Emily Parker,11
1698,Nora Patel,26
9109,Amelia Rivera,1
2125,Chloe Nguyen,7
5771,Noah Khan,25
5111,Jacob Gupta,16
1291,Logan Wong,18
5980,Aria Shah,2
10132,Desconocido,9
2957,Daniel Patel,8
9728,Ethan Hayes,12
4461,Isabella Nguyen,15
4874,Victoria Singh,31
5932,Caleb Shah,6
6053,Emily Parker,11
4073,Desconocido,9
884,Caleb Shah,6
3449,Caleb Shah,6
2920,Alexander Lee,0
3699,Desconocido,9
5251,Emily Parker,11
3930,Samantha Chen,29
1536,Caleb Shah,6
84,Mia Gupta,23
1553,Zoe Lee,34
4512,Desconocido,9
6488,Michael Sharma,24
518,Olivia Kumar,27
7311,William Kumar,32
7396,Owen Rodriguez,28
6417,Grace Liu,14
3313,Zoe Lee,34
8339,Desconocido,9
8889,Isabella Nguyen,15
2332,Isabella Nguyen,15
287,Avery Kim,4
7220,Mia Gupta,23
2146,Grace Liu,14
3583,Daniel Patel,8
2109,Grace Liu,14
7371,Gabriel Santos,13
10528,Desconocido,9
9816,Ethan Hayes,12
9131,Jacob Gupta,16
9612,Desconocido,9
6883,Grace Liu,14
6987,Desconocido,9
1514,Victoria Singh,31
10422,Owen Rodriguez,28
7254,Jacob Gupta,16
4989,Lucas Kim,19
6515,Lily Wang,17
2177,Samantha Chen,29
9479,Michael Sharma,24
2675,Victoria Singh,31
1581,Emily Parker,11
1908,Lucas Kim,19
2173,Lily Wang,17
7183,Samantha Chen,29
9889,Chloe Nguyen,7
8770,Grace Liu,14
2272,Amelia Rivera,1
2442,Chloe Nguyen,7
5027,Marcus Liu,21
4165,Nora Patel,26
7685,Noah Khan,25
9952,Nora Patel,26
3726,Xavier Chang,33
7686,Ella Sharma,10
5549,Mia Gupta,23
2633,Alexander Lee,0
4066,Mia Gupta,23
325,Nora Patel,26
8778,Desconocido,9
257,Desconocido,9
9339,Marcus Liu,21
1462,Logan Wong,18
5357,Lily Wang,17
73,Noah Khan,25
414,Isabella Nguyen,15
1576,Daniel Patel,8
6304,Grace Liu,14
9873,Caleb Shah,6
10479,Daniel Patel,8
2073,Desconocido,9
5707,Isabella Nguyen,15
8626,Olivia Kumar,27
5065,Lucas Kim,19
2521,Desconocido,9
4343,Lucas Kim,19
5498,Daniel Patel,8
3915,Owen Rodriguez,28
5679,Grace Liu,14
4447,Jacob Gupta,16
8839,Desconocido,9
6832,Isabella Nguyen,15
3356,Desconocido,9
2435,Sophie Chen,30
8106,Owen Rodriguez,28
3553,Ella Sharma,10
3992,Noah Khan,25
6033,Madison Wong,20
1312,Noah Khan,25
9192,Desconocido,9
7413,Desconocido,9
1061,Logan Wong,18
7910,Desconocido,9
6852,Desconocido,9
8058,Emily Parker,11
5690,Mia Gupta,23
8943,Maxwell Rivera,22
7320,Owen Rodriguez,28
2566,Ella Sharma,10
7370,Logan Wong,18
4039,Olivia Kumar,27
1886,Michael Sharma,24
3261,Owen Rodriguez,28
8548,Zoe Lee,34
8302,Ella Sharma,10
3459,William Kumar,32
657,Desconocido,9
5298,Alexander Lee,0
3188,Nora Patel,26
5004,Gabriel Santos,13
9606,Marcus Liu,21
35,Desconocido,9
646,Emily Parker,11
6690,Madison Wong,20
1529,Benjamin Singh,5
8213,Desconocido,9
9970,Maxwell Rivera,22
1622,Samantha Chen,29
1485,Xavier Chang,33
2915,Emily Parker,11
1872,Xavier Chang,33
5017,Madison Wong,20
4733,Ethan Hayes,12
3542,Aria Shah,2
4307,Samantha Chen,29
4845,Ava Murphy,3
10178,Mia Gupta,23
1822,Jacob Gupta,16
6335,Alexander Lee,0
8090,Olivia Kumar,27
2515,Desconocido,9
4332,Samantha Chen,29
6676,Olivia Kumar,27
4101,Caleb Shah,6
5499,Emily Parker,11
4143,Maxwell Rivera,22
7405,Lily Wang,17
579,Daniel Patel,8
8813,Logan Wong,18
442,Aria Shah,2
9341,Aria Shah,2
3711,Lily Wang,17
9404,Caleb Shah,6
4730,Mia Gupta,23
1710,Lucas Kim,19
7340,Marcus Liu,21
7288,Ava Murphy,3
7053,Desconocido,9
10545,Zoe Lee,34
321,Desconocido,9
4627,Noah Khan,25
754,Desconocido,9
7780,Sophie Chen,30
4850,Maxwell Rivera,22
5308,Jacob Gupta,16
2275,Gabriel Santos,13
994,Grace Liu,14
8673,Daniel Patel,8
1086,Emily Parker,11
8405,Michael Sharma,24
6226,Caleb Shah,6
4141,Michael Sharma,24
835,Owen Rodriguez,28
5118,Noah Khan,25
2452,Ethan Hayes,12
7856,Owen Rodriguez,28
7505,Zoe Lee,34
3334,Desconocido,9
4873,Victoria Singh,31
4810,Jacob Gupta,16
8996,Daniel Patel,8
2836,Zoe Lee,34
7653,Sophie Chen,30
3052,William Kumar,32
1466,Desconocido,9
10171,Sophie Chen,30
314,Amelia Rivera,1
7422,Xavier Chang,33
3502,Aria Shah,2
2511,Desconocido,9
4013,Desconocido,9
333,Marcus Liu,21
5062,Benjamin Singh,5
36,Desconocido,9
6564,Chloe Nguyen,7
8061,Desconocido,9
6142,Caleb Shah,6
105,Michael Sharma,24
6006,Daniel Patel,8
8888,Lily Wang,17
1744,Emily Parker,11
1053,Michael Sharma,24
9504,Owen Rodriguez,28
6953,Michael Sharma,24
1069,Mia Gupta,23
7563,Desconocido,9
4973,Lily Wang,17
3432,Alexander Lee,0
7813,Maxwell Rivera,22
9438,Desconocido,9
1324,Desconocido,9
7184,Xavier Chang,33
9805,Owen Rodriguez,28
1666,Desconocido,9
6150,Logan Wong,18
8087,Emily Parker,11
9786,Emily Parker,11
8968,Owen Rodriguez,28
9576,Emily Parker,11
504,Isabella Nguyen,15
3290,Benjamin Singh,5
5989,Daniel Patel,8
8672,Sophie Chen,30
2801,Avery Kim,4
5780,Gabriel Santos,13
8118,Mia Gupta,23
10358,William Kumar,32
1820,Isabella Nguyen,15
3628,Noah Khan,25
1609,Lucas Kim,19
2350,Logan Wong,18
5092,Desconocido,9
10551,Noah Khan,25
9566,Ethan Hayes,12
9745,Xavier Chang,33
946,Desconocido,9
8729,Desconocido,9
6884,Grace Liu,14
3486,Daniel Patel,8
3371,Mia Gupta,23
976,Olivia Kumar,27
6209,Desconocido,9
5644,Ava Murphy,3
8474,Marcus Liu,21
4752,Emily Parker,11
274,Lucas Kim,19
3847,Owen Rodriguez,28
5566,William Kumar,32
1183,Ava Murphy,3
3876,William Kumar,32
6102,Olivia Kumar,27
1359,William Kumar,32
9851,Gabriel Santos,13
5990,Jacob Gupta,16
9751,Caleb Shah,6
7804,Samantha Chen,29
1731,Alexander Lee,0
5550,Ethan Hayes,12
8526,Ethan Hayes,12
8690,Isabella Nguyen,15
10176,Madison Wong,20
710,Michael Sharma,24
5738,Desconocido,9
10008,Isabella Nguyen,15
6059,Logan Wong,18
4974,Caleb Shah,6
5704,Michael Sharma,24
4191,Emily Parker,11
6396,Desconocido,9
9137,Marcus Liu,21
7915,Ava Murphy,3
7995,Zoe Lee,34
7106,Emily Parker,11
2034,Madison Wong,20
7671,Noah Khan,25
2602,Jacob Gupta,16
6766,Amelia Rivera,1
8121,Amelia Rivera,1
392,Avery Kim,4
6165,Lucas Kim,19
7985,Isabella Nguyen,15
2870,Madison Wong,20
1414,Xavier Chang,33
6158,Desconocido,9
758,Owen Rodriguez,28
8615,Avery Kim,4
7519,Madison Wong,20
888,Isabella Nguyen,15
4480,Daniel Patel,8
1041,Grace Liu,14
1276,Desconocido,9
9065,Marcus Liu,21
7925,Desconocido,9
3603,Mia Gupta,23
6971,Samantha Chen,29
5930,Samantha Chen,29
376,Caleb Shah,6
3504,Avery Kim,4
9483,Daniel Patel,8
242,Desconocido,9
3384,Isabella Nguyen,15
1741,Ella Sharma,10
2668,Ethan Hayes,12
593,Mia Gupta,23
2373,Xavier Chang,33
8285,Desconocido,9
10261,Owen Rodriguez,28
8842,Alexander Lee,0
3316,Isabella Nguyen,15
5021,Victoria Singh,31
1202,Noah Khan,25
7777,Amelia Rivera,1
3655,Maxwell Rivera,22
9843,Amelia Rivera,1
5172,Madison Wong,20
4058,Victoria Singh,31
9379,Desconocido,9
4084,Marcus Liu,21
6945,Ella Sharma,10
5193,Jacob Gupta,16
5271,Desconocido,9
3756,Owen Rodriguez,28
8450,Ethan Hayes,12
2023,Madison Wong,20
1683,William Kumar,32
7078,Noah Khan,25
8935,Ella Sharma,10
8511,Grace Liu,14
106,William Kumar,32
7874,Amelia Rivera,1
7491,Madison Wong,20
3797,Emily Parker,11
6314,Grace Liu,14
2425,Victoria Singh,31
6200,Gabriel Santos,13
532,Desconocido,9
8116,Olivia Kumar,27
7487,Logan Wong,18
373,Chloe Nguyen,7
4967,Gabriel Santos,13
2906,Aria Shah,2
306,Logan Wong,18
5661,Nora Patel,26
8520,Olivia Kumar,27
8338,Marcus Liu,21
1554,Owen Rodriguez,28
10523,Logan Wong,18
7651,Olivia Kumar,27
10221,Desconocido,9
8769,Desconocido,9
9422,Marcus Liu,21
6125,Benjamin Singh,5
10353,William Kumar,32
5740,Nora Patel,26
3036,Ethan Hayes,12
2782,William Kumar,32
5938,Maxwell Rivera,22
9995,Alexander Lee,0
1478,Lucas Kim,19
4531,Michael Sharma,24
4616,Desconocido,9
4402,Aria Shah,2
5343,Logan Wong,18
4124,Xavier Chang,33
1045,Isabella Nguyen,15
6697,Aria Shah,2
7279,Avery Kim,4
7215,Victoria Singh,31
824,Olivia Kumar,27
9353,Chloe Nguyen,7
2760,Caleb Shah,6
761,Desconocido,9
1398,Benjamin Singh,5
8287,Amelia Rivera,1
6929,Isabella Nguyen,15
1467,Lucas Kim,19
4888,Caleb Shah,6
6684,Lucas Kim,19
1511,Noah Khan,25
3568,Emily Parker,11
5548,Chloe Nguyen,7
10047,Benjamin Singh,5
2885,Daniel Patel,8
4903,Sophie Chen,30
237,Sophie Chen,30
1184,Desconocido,9
6254,Gabriel Santos,13
8899,Xavier Chang,33
9562,Ethan Hayes,12
6199,Xavier Chang,33
4309,Desconocido,9
3735,Samantha Chen,29
7644,Ethan Hayes,12
1243,William Kumar,32
8719,Desconocido,9
1928,Madison Wong,20
9006,Victoria Singh,31
10386,Lucas Kim,19
642,Benjamin Singh,5
1442,Daniel Patel,8
660,Avery Kim,4
480,Gabriel Santos,13
5164,Lily Wang,17
5904,Ella Sharma,10
10342,Sophie Chen,30
629,Logan Wong,18
8743,Chloe Nguyen,7
7969,Olivia Kumar,27
4575,Desconocido,9
557,Nora Patel,26
470,Marcus Liu,21
10290,Grace Liu,14
2491,Xavier Chang,33
5318,Desconocido,9
10049,Chloe Nguyen,7
9938,Lucas Kim,19
6146,Desconocido,9
7632,Alexander Lee,0
6502,Daniel Patel,8
6181,Isabella Nguyen,15
5534,Madison Wong,20
7231,William Kumar,32
7269,Mia Gupta,23
2165,Ethan Hayes,12
4846,Marcus Liu,21
6848,Desconocido,9
7198,Desconocido,9
8050,Emily Parker,11
2659,Grace Liu,14
3199,Sophie Chen,30
2986,Nora Patel,26
8313,Mia Gupta,23
9395,Daniel Patel,8
5744,Nora Patel,26
3298,Ethan Hayes,12
10202,Nora Patel,26
9252,Alexander Lee,0
10319,Olivia Kumar,27
4153,Jacob Gupta,16
5042,Isabella Nguyen,15
2927,Logan Wong,18
10249,Jacob Gupta,16
3875,Logan Wong,18
4346,Aria Shah,2
5647,Mia Gupta,23
8349,Victoria Singh,31
555,William Kumar,32
3292,Jacob Gupta,16
5571,Ethan Hayes,12
7045,Samantha Chen,29
9897,Benjamin Singh,5
3588,Desconocido,9
10399,Madison Wong,20
3515,Marcus Liu,21
1572,William Kumar,32
5669,Isabella Nguyen,15
8251,Madison Wong,20
8875,Grace Liu,14
9373,Desconocido,9
4640,Lucas Kim,19
5558,Desconocido,9
2903,Nora Patel,26
6747,Lily Wang,17
9686,Ella Sharma,10
9087,Madison Wong,20
2209,Owen Rodriguez,28
422,Gabriel Santos,13
1956,Lucas Kim,19
2474,Ethan Hayes,12
8072,Alexander Lee,0
149,Michael Sharma,24
4074,Victoria Singh,31
1873,Maxwell Rivera,22
8629,Desconocido,9
4171,Desconocido,9
565,Owen Rodriguez,28
6202,Caleb Shah,6
3734,Mia Gupta,23
1999,Benjamin Singh,5
1851,Michael Sharma,24
1682,Olivia Kumar,27
7826,Owen Rodriguez,28
8570,Benjamin Singh,5
1365,Aria Shah,2
26,Mia Gupta,23
10332,Avery Kim,4
5958,Madison Wong,20
2038,Daniel Patel,8
10264,Madison Wong,20
6081,William Kumar,32
2767,Daniel Patel,8
6332,Desconocido,9
8002,Zoe Lee,34
8451,Ava Murphy,3
6185,Amelia Rivera,1
5269,Avery Kim,4
2271,Logan Wong,18
2013,Noah Khan,25
1308,Daniel Patel,8
9988,Ethan Hayes,12
4611,Logan Wong,18
1651,Zoe Lee,34
774,Desconocido,9
9881,Owen Rodriguez,28
7068,Ethan Hayes,12
542,Zoe Lee,34
6439,Lucas Kim,19
6229,Noah Khan,25
3075,Ella Sharma,10
5782,Benjamin Singh,5
6427,Alexander Lee,0
2563,Gabriel Santos,13
5069,Benjamin Singh,5
1031,Amelia Rivera,1
8841,Nora Patel,26
7767,Michael Sharma,24
6070,Logan Wong,18
4253,Desconocido,9
2865,William Kumar,32
4766,Ella Sharma,10
434,Grace Liu,14
5194,Lucas Kim,19
5907,Ava Murphy,3
2254,Desconocido,9
4968,Caleb Shah,6
4781,Benjamin Singh,5
6925,Samantha Chen,29
9420,Logan Wong,18
4472,Victoria Singh,31
436,Victoria Singh,31
4731,Xavier Chang,33
8138,Victoria Singh,31
669,Gabriel Santos,13
8279,Desconocido,9
3621,Xavier Chang,33
857,Samantha Chen,29
25,Sophie Chen,30
1249,Noah Khan,25
3293,Noah Khan,25
649,Logan Wong,18
4503,Marcus Liu,21
1330,Ella Sharma,10
8348,Lily Wang,17
8686,Aria Shah,2
4319,Olivia Kumar,27
3490,Jacob Gupta,16
939,Amelia Rivera,1
10464,Victoria Singh,31
5196,Michael Sharma,24
890,Noah Khan,25
3609,Maxwell Rivera,22
2584,Amelia Rivera,1
2155,Sophie Chen,30
8269,Nora Patel,26
4282,Avery Kim,4
913,Ethan Hayes,12
3362,Jacob Gupta,16
133,Maxwell Rivera,22
5713,Noah Khan,25
3014,Caleb Shah,6
9015,Grace Liu,14
1128,Michael Sharma,24
8998,Samantha Chen,29
4513,Maxwell Rivera,22
9912,Desconocido,9
4387,William Kumar,32
9602,Isabella Nguyen,15
8040,Ava Murphy,3
2734,Noah Khan,25
3332,Daniel Patel,8
1941,Desconocido,9
6182,Benjamin Singh,5
7766,Zoe Lee,34
3392,Zoe Lee,34
9460,Logan Wong,18
4241,Aria Shah,2
6011,Chloe Nguyen,7
2388,Xavier Chang,33
1477,Noah Khan,25
6719,Lucas Kim,19
10196,Desconocido,9
3931,Jacob Gupta,16
9526,Gabriel Santos,13
391,Lily Wang,17
9246,Lucas Kim,19
9820,Jacob Gupta,16
7888,Michael Sharma,24
5129,Desconocido,9
5518,Ava Murphy,3
7987,Lucas Kim,19
9285,Maxwell Rivera,22
8412,Logan Wong,18
3080,Madison Wong,20
9678,Amelia Rivera,1
5764,Alexander Lee,0
8418,Gabriel Santos,13
7920,Ava Murphy,3
9677,Marcus Liu,21
7123,Jacob Gupta,16
2112,Victoria Singh,31
1350,Lily Wang,17
3647,William Kumar,32
7575,Lily Wang,17
1142,Logan Wong,18
6889,Desconocido,9
10455,Samantha Chen,29
848,Nora Patel,26
3503,Amelia Rivera,1
8789,Grace Liu,14
6395,Desconocido,9
6163,Noah Khan,25
8115,Avery Kim,4
5013,Desconocido,9
9837,Avery Kim,4
4063,Sophie Chen,30
922,Zoe Lee,34
5255,Michael Sharma,24
2476,Logan Wong,18
8602,Owen Rodriguez,28
3672,Emily Parker,11
3011,Alexander Lee,0
5996,Caleb Shah,6
8750,Ethan Hayes,12
7476,Aria Shah,2
5276,Alexander Lee,0
4313,Caleb Shah,6
2571,Daniel Patel,8
4951,Nora Patel,26
1879,Sophie Chen,30
5729,Sophie Chen,30
6952,Emily Parker,11
8003,Mia Gupta,23
7235,Ella Sharma,10
4004,Ava Murphy,3
5577,Benjamin Singh,5
2168,Daniel Patel,8
6568,Amelia Rivera,1
285,Chloe Nguyen,7
1016,Desconocido,9
9083,Desconocido,9
4755,Sophie Chen,30
9049,Isabella Nguyen,15
8315,Benjamin Singh,5
3439,Ava Murphy,3
3241,Marcus Liu,21
295,Desconocido,9
9522,Sophie Chen,30
4301,Ella Sharma,10
2490,Gabriel Santos,13
7142,Amelia Rivera,1
2743,Desconocido,9
5966,Lily Wang,17
9591,Xavier Chang,33
120,Sophie Chen,30
10197,Michael Sharma,24
4998,Lily Wang,17
9108,Emily Parker,11
4956,William Kumar,32
2981,Desconocido,9
2206,Lucas Kim,19
2501,Ella Sharma,10
2433,Desconocido,9
1482,Aria Shah,2
6772,Sophie Chen,30
3483,Samantha Chen,29
2739,Owen Rodriguez,28
2235,Ethan Hayes,12
4939,Michael Sharma,24
1412,Isabella Nguyen,15
920,Alexander Lee,0
5515,Desconocido,9
5096,Xavier Chang,33
6716,Lily Wang,17
10475,Samantha Chen,29
1408,Daniel Patel,8
6342,Gabriel Santos,13
8111,Desconocido,9
380,Xavier Chang,33
1513,Zoe Lee,34
2804,Madison Wong,20
2185,Emily Parker,11
4001,Lily Wang,17
9502,Desconocido,9
9981,Madison Wong,20
9904,Ava Murphy,3
4495,William Kumar,32
9069,Isabella Nguyen,15
6556,Gabriel Santos,13
2274,Daniel Patel,8
9455,Maxwell Rivera,22
3724,Desconocido,9
420,Aria Shah,2
3604,Nora Patel,26
3747,Jacob Gupta,16
9661,Jacob Gupta,16
6281,Marcus Liu,21
2730,William Kumar,32
3390,Nora Patel,26
7569,Isabella Nguyen,15
6338,Desconocido,9
4510,Desconocido,9
3654,Samantha Chen,29
7088,Ava Murphy,3
3903,Xavier Chang,33
9365,Marcus Liu,21
59,Grace Liu,14
3395,Desconocido,9
3207,Chloe Nguyen,7
5540,Madison Wong,20
839,Amelia Rivera,1
5841,Desconocido,9
2487,Gabriel Santos,13
6262,Sophie Chen,30
5675,Xavier Chang,33
4135,Chloe Nguyen,7
7543,Ethan Hayes,12
1209,Desconocido,9
7536,Zoe Lee,34
9124,Ella Sharma,10
575,Isabella Nguyen,15
4232,Marcus Liu,21
5702,Ella Sharma,10
1040,Victoria Singh,31
1191,Desconocido,9
7659,Logan Wong,18
3446,Isabella Nguyen,15
1639,Daniel Patel,8
556,Desconocido,9
2670,Mia Gupta,23
2318,Desconocido,9
9220,Michael Sharma,24
3149,Gabriel Santos,13
5257,Madison Wong,20
9161,Gabriel Santos,13
9149,Daniel Patel,8
1856,Mia Gupta,23
3543,Daniel Patel,8
7257,Maxwell Rivera,22
8291,Ethan Hayes,12
9349,Lily Wang,17
4017,Xavier Chang,33
8967,Ella Sharma,10
6144,Alexander Lee,0
8603,Madison Wong,20
220,Xavier Chang,33
7851,Chloe Nguyen,7
5090,Lily Wang,17
3725,William Kumar,32
9451,Noah Khan,25
8807,Desconocido,9
2666,Benjamin Singh,5
3172,Xavier Chang,33
782,Desconocido,9
1317,Grace Liu,14
5756,Samantha Chen,29
8897,Chloe Nguyen,7
8022,Desconocido,9
4238,Michael Sharma,24
2886,Grace Liu,14
2348,Victoria Singh,31
3753,Sophie Chen,30
6232,Daniel Patel,8
7149,Gabriel Santos,13
6668,Logan Wong,18
5873,Desconocido,9
3383,Avery Kim,4
10553,Grace Liu,14
574,Sophie Chen,30
10112,Lily Wang,17
5950,Desconocido,9
2667,Aria Shah,2
39,Zoe Lee,34
4612,Avery Kim,4
6292,Emily Parker,11
3169,Emily Parker,11
7682,Alexander Lee,0
4969,Noah Khan,25
2630,Ava Murphy,3
7679,Emily Parker,11
6779,Ella Sharma,10
6869,Nora Patel,26
9445,Isabella Nguyen,15
4295,Noah Khan,25
374,Gabriel Santos,13
10182,Desconocido,9
4345,Aria Shah,2
9792,Sophie Chen,30
2224,Benjamin Singh,5
4008,Desconocido,9
4897,Olivia Kumar,27
398,Victoria Singh,31
7035,Jacob Gupta,16
8893,Victoria Singh,31
9323,Grace Liu,14
7176,Gabriel Santos,13
474,Sophie Chen,30
2379,Daniel Patel,8
1160,Ava Murphy,3
6710,Grace Liu,14
4753,Desconocido,9
9045,Victoria Singh,31
1824,Maxwell Rivera,22
9922,Isabella Nguyen,15
8793,Daniel Patel,8
1234,Ethan Hayes,12
1256,Desconocido,9
7974,Alexander Lee,0
6898,Isabella Nguyen,15
9091,Ethan Hayes,12
8308,Lily Wang,17
7539,Nora Patel,26
243,Emily Parker,11
7496,Daniel Patel,8
4624,Isabella Nguyen,15
2520,Victoria Singh,31
9298,Gabriel Santos,13
2391,Samantha Chen,29
7301,Madison Wong,20
7250,Ava Murphy,3
10477,Isabella Nguyen,15
4926,Owen Rodriguez,28
8008,Owen Rodriguez,28
3244,Isabella Nguyen,15
9436,Xavier Chang,33
9106,Aria Shah,2
7887,Alexander Lee,0
7120,Chloe Nguyen,7
7978,Victoria Singh,31
2827,Emily Parker,11
8529,Chloe Nguyen,7
8126,Owen Rodriguez,28
3511,Isabella Nguyen,15
1788,Grace Liu,14
2940,Victoria Singh,31
7683,Emily Parker,11
4420,Xavier Chang,33
8991,Xavier Chang,33
6922,Xavier Chang,33
3122,Zoe Lee,34
2101,Caleb Shah,6
88,Desconocido,9
5409,William Kumar,32
5376,Marcus Liu,21
319,Nora Patel,26
3068,Lily Wang,17
3028,Xavier Chang,33
6099,Jacob Gupta,16
6088,Zoe Lee,34
3732,Isabella Nguyen,15
9627,Benjamin Singh,5
7358,Ella Sharma,10
2718,Benjamin Singh,5
8580,Isabella Nguyen,15
4801,Desconocido,9
8365,Victoria Singh,31
8361,Avery Kim,4
3531,Alexander Lee,0
7923,Noah Khan,25
9208,Daniel Patel,8
630,Emily Parker,11
1971,Ethan Hayes,12
4444,Nora Patel,26
9599,Caleb Shah,6
2984,Michael Sharma,24
1830,Desconocido,9
8198,Michael Sharma,24
4520,Victoria Singh,31
2555,Marcus Liu,21
5792,Logan Wong,18
10311,Jacob Gupta,16
